,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092757,How do regulatory T cells work?,2009,['A Corthay'],,,,,,,CD4+ T cells are commonly divided into regulatory T (Treg) cells and conventional T helper (Th) cells. Th cells control adaptive immunity against pathogens and cancer by activating other effector immune cells. Treg cells are defined as CD4+ T cells in charge of suppressing,False,,681,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-3083.2009.02308.x,,"/scholar?cites=9866621269709803704&as_sdt=5,33&sciodt=0,33&hl=en",https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1365-3083.2009.02308.x,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092758,Toll‐like receptors 3 and 4 are expressed by human bone marrow‐derived mesenchymal stem cells and can inhibit their T‐cell modulatory activity by impairing Notch …,2008,"['F Liotta', 'R Angeli', 'L Cosmi', 'L Filì', 'C Manuelli']",mi3qsEYAAAAJ |  |  |  | ,,,,,,Bone marrow (BM)‐derived mesenchymal stem cells (MSCs) are multipotent. nonhemopoietic progenitors that also possess regulatory activity on immune effector cells through different mechanisms. We demonstrate that human BM‐derived MSCs expressed,False,,531,https://stemcellsjournals.onlinelibrary.wiley.com/doi/abs/10.1634/stemcells.2007-0454,,"/scholar?cites=626294674343108158&as_sdt=5,33&sciodt=0,33&hl=en",https://stemcellsjournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1634/stemcells.2007-0454,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092759,Generation of regulatory dendritic cells and CD4+ Foxp3+ T cells by probiotics administration suppresses immune disorders,2010,"['HK Kwon', 'CG Lee', 'JS So', 'CS Chae']",aWnUPf4AAAAJ | -o1gINQAAAAJ | y1rM1MEAAAAJ | rrsLvy4AAAAJ,,,,,,The beneficial effects of probiotics have been described in many diseases. but the mechanism by which they modulate the immune system is poorly understood. In this study. we identified a mixture of probiotics that up-regulates CD4+ Foxp3+ regulatory T cells,False,,532,https://www.pnas.org/content/107/5/2159.short,,"/scholar?cites=13968142438169331707&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/107/5/2159.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092760,Regulatory T cells in the control of host-microorganism interactions,2009,"['Y Belkaid', 'K Tarbell']",Hk7IHYcAAAAJ | ,,,,,,Each microenvironment requires a specific set of regulatory elements that are finely and constantly tuned to maintain local homeostasis. Various populations of regulatory T cells contribute to the maintenance of this equilibrium and establishment of controlled immune,False,,524,https://www.annualreviews.org/doi/abs/10.1146/annurev.immunol.021908.132723,,"/scholar?cites=16360794222283381337&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Kristin_Tarbell/publication/24215745_Regulatory_T_Cells_in_the_Control_of_Host-Microorganism_Interactions/links/00b7d520a76a0d7f97000000/Regulatory-T-Cells-in-the-Control-of-Host-Microorganism-Interactions.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092761,Regulatory T-cells and immune tolerance in pregnancy: a new target for infertility treatment?,2009,"['LR Guerin', 'JR Prins']", | ,,,,,,BACKGROUND Adaptation of the maternal immune response to accommodate the semi-allogeneic fetus is necessary for pregnancy success. and disturbances in maternal tolerance are implicated in infertility and reproductive pathologies. T regulatory (Treg) cells are a,False,,518,https://academic.oup.com/humupd/article-abstract/15/5/517/633910,,"/scholar?cites=18177231103302606071&as_sdt=5,33&sciodt=0,33&hl=en",https://academic.oup.com/humupd/article/15/5/517/633910,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092762,Epithelial barriers in homeostasis and disease,2010,"['AM Marchiando', 'WV Graham']", | VdIHjasAAAAJ,,,,,,Epithelia form barriers that are essential to life. This is particularly true in the intestine. where the epithelial barrier supports nutrient and water transport while preventing microbial contamination of the interstitial tissues. Along with plasma membranes. the intercellular tight,False,,506,https://www.annualreviews.org/doi/abs/10.1146/annurev.pathol.4.110807.092135,,"/scholar?cites=1346393098140209992&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092763,Molecular biology of inflammation and sepsis: a primer.,2009,"['I Cinel', 'SM Opal']",YvOWKZEAAAAJ | ,,,,,,BACKGROUND: Remarkable progress has been made during the last decade in defining the molecular mechanisms that underlie septic shock. This rapidly expanding field is leading to new therapeutic opportunities in the management of severe sepsis. AIM: To provide the,False,,503,https://europepmc.org/article/med/19050640,,"/scholar?cites=2984312638605504245&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092764,Regulatory T cells in cancer,2010,"['D Mougiakakos', 'A Choudhury', 'A Lladser']", |  | TnKPnZYAAAAJ,,,,,,At the present time. regulatory T cells (Tregs) are an integral part of immunology but the route from discovery of “suppressive” lymphocytes in the 1980s to the current established concept of Tregs almost 20 years later has been a rollercoaster ride. Tregs are essential for,False,,497,https://www.sciencedirect.com/science/article/pii/S0065230X1007003X,,"/scholar?cites=8785402909199166934&as_sdt=5,33&sciodt=0,33&hl=en",http://www.cienciavida.org/wp-content/uploads/2012/01/GI_004_20102.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092765,Commensal DNA limits regulatory T cell conversion and is a natural adjuvant of intestinal immune responses,2008,"['JA Hall', 'N Bouladoux', 'CM Sun', 'EA Wohlfert', 'RB Blank']",X7YRaQYAAAAJ | 08pPKiMAAAAJ |  | LMp77Z0AAAAJ | ,,,,,,The intestinal tract is in intimate contact with the commensal microflora. Nevertheless. how commensals communicate with cells to ensure immune homeostasis is still unclear. In this study. we found that gut flora DNA (gfDNA) plays a major role in intestinal homeostasis,False,,495,https://www.sciencedirect.com/science/article/pii/S1074761308004160,,"/scholar?cites=9727304980535540888&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1074761308004160,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092766,Development of TLR9 agonists for cancer therapy,2007,['AM Krieg'],RrY0SpUAAAAJ,,,,,,In vertebrates. the TLRs are a family of specialized immune receptors that induce protective immune responses when they detect highly conserved pathogen-expressed molecules. Synthetic agonists for several TLRs. including TLR3. TLR4. TLR7. TLR8. and TLR9. have,False,,495,https://www.jci.org/articles/view/31414,,"/scholar?cites=5789304654433989505&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jci.org/articles/view/31414,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092767,Interaction of TNF with TNF receptor type 2 promotes expansion and function of mouse CD4+ CD25+ T regulatory cells,2007,"['X Chen', 'M Bäumel', 'DN Männel']",2oWanKAAAAAJ |  | ,,,,,,Although TNF is a major proinflammatory cytokine. increasing evidence indicates that TNF also has immunosuppressive feedback effects. We have demonstrated in this study that. in both resting and activated states. mouse peripheral CD4+ CD25+ T regulatory cells (Tregs),False,,493,https://www.jimmunol.org/content/179/1/154.short,,"/scholar?cites=1898530271960349224&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jimmunol.org/content/jimmunol/179/1/154.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092768,The many faces of the hygiene hypothesis,2006,"['B Schaub', 'R Lauener', 'E von Mutius']", | Oy_yfOkAAAAJ | ,,,,,,About 15 years have gone by since Strachan first proposed the idea that infections and unhygienic contact might confer protection against the development of allergic illnesses. The so-called hygiene hypothesis has ever since undergone numerous more or less subtle,False,,482,https://www.sciencedirect.com/science/article/pii/S0091674906006452,,"/scholar?cites=9212960956615584301&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jacionline.org/article/S0091-6749(06)00645-2/fulltext,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092769,Stimulation of TLR2 and TLR4 differentially skews the balance of T cells in a mouse model of arthritis,2008,"['S Abdollahi-Roodsaz', 'LAB Joosten']",H4g6AQ8AAAAJ | cPEKrI0AAAAJ,,,,,,TLRs may contribute to the progression of rheumatoid arthritis through recognition of microbial or host-derived ligands found in arthritic joints. Here. we show that TLR2 and TLR4. but not TLR9. are involved in the pathogenesis of autoimmune arthritis and play,False,,478,https://www.jci.org/articles/view/32639,,"/scholar?cites=10177849618487064098&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jci.org/articles/view/32639,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092770,A toll-like receptor that prevents infection by uropathogenic bacteria,2004,"['D Zhang', 'G Zhang', 'MS Hayden', 'MB Greenblatt']", | LifzU7gAAAAJ | M3-rj3AAAAAJ | EmY0Q7oAAAAJ,,,,,,Toll-like receptors (TLRs) recognize molecular patterns displayed by microorganisms. and their subsequent activation leads to the transcription of appropriate host-defense genes. Here we report the cloning and characterization of a member of the mammalian TLR family,False,,1417,https://science.sciencemag.org/content/303/5663/1522.abstract,,"/scholar?cites=7244138725940591861&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Guolong_Zhang/publication/8462719_A_Toll-like_Receptor_That_Prevent_Infection_by_Uropathogenic_Bacteria/links/0fcfd510157e8874bd000000/A-Toll-like-Receptor-That-Prevent-Infection-by-Uropathogenic-Bacteria.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092771,Innate immunity of the newborn: basic mechanisms and clinical correlates,2007,['O Levy'],Kvtn7BsAAAAJ,,,,,,The fetus and newborn face a complex set of immunological demands. including protection against infection. avoidance of harmful inflammatory immune responses that can lead to pre-term delivery. and balancing the transition from a sterile intra-uterine environment to a world,False,,1191,https://www.nature.com/articles/nri2075,,"/scholar?cites=6718604777128882661&as_sdt=5,33&sciodt=0,33&hl=en",https://www.academia.edu/download/37761576/LevyNatRevImmunol.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092772,Immunity to fungal infections,2004,['L Romani'],KETOMcYAAAAJ,,,,,,The topic of immunity to fungal infections is of interest to a wide range of disciplines. from microbiology to immunology. It is of particular interest in terms of therapy of HIV-infected individuals. and patients with cancer or individuals who have received transplants,False,,979,https://www.nature.com/articles/nri1255?report=reader,,"/scholar?cites=12286450487583764445&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/nri1255?report=reader,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092773,Toll-like receptor signaling,2003,['S Akira'],0TG2laoAAAAJ,,,,,,The innate immune response in vertebrates is the first line of defense against invading microorganisms. The main players in innate immunity are phagocytes such as neutrophils. macrophages. and dendritic cells. These cells can discriminate between pathogens and self,False,,918,http://toxicology.usu.edu/endnote/38105.pdf,,"/scholar?cites=3815857192073636784&as_sdt=5,33&sciodt=0,33&hl=en",http://toxicology.usu.edu/endnote/38105.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092774,Bacterial flagellin is a dominant antigen in Crohn disease,2004,"['MJ Lodes', 'Y Cong', 'CO Elson']",rysEXEUAAAAJ | _a2zLnYAAAAJ | ,,,,,,Chronic intestinal inflammation. as seen in inflammatory bowel disease (IBD). results from an aberrant and poorly understood mucosal immune response to the microbiota of the gastrointestinal tract in genetically susceptible individuals. Here we used serological,False,,816,https://www.jci.org/articles/view/20295,,"/scholar?cites=9178748061993715554&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jci.org/articles/view/20295,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092775,A role for Toll-like receptors in acquired immunity: up-regulation of TLR9 by BCR triggering in naive B cells and constitutive expression in memory B cells,2003,"['NL Bernasconi', 'N Onai', 'A Lanzavecchia']", | bmG7AV0AAAAJ | lcq610IAAAAJ,,,,,,Toll-like receptors (TLRs) are pattern recognition receptors that trigger innate immunity. In this study we investigated the expression of 10 TLRs in human naive and memory B-cell subsets. We report that in human naive B cells most TLRs are expressed at low to,False,,814,https://ashpublications.org/blood/article/101/11/4500/16859,,"/scholar?cites=16949672179823151928&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0006497120540809,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092776,Evolutionary parasitologythe integrated study of infections. immunology. ecology. and genetics,2011,['P Schmid Hempel'],,,,,,,Parasites are everywhere. affecting almost every aspect imaginable in the life of their hosts including physiology. behaviour. life histories and. by implication. the structure of entire ecosystems. To cope with these constant threats. host immune defences have evolved to,False,,739,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=sibe01.xis&method=post&formato=2&cantidad=1&expresion=mfn=023163,,"/scholar?cites=18040795387942868440&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092777,Close encounters of different kinds: dendritic cells and NK cells take centre stage,2005,"['MA Degli-Esposti', 'MJ Smyth']",cy8dTFEAAAAJ | BfIPKGsAAAAJ,,,,,,Immune responses are generally divided into innate and adaptive responses. and the efficacy of one is thought to be independent of the other. The regulation of immune responses. however. is complex. and accumulating evidence indicates that multiple,False,,661,https://www.nature.com/articles/nri1549,,"/scholar?cites=8196666204880172106&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Mariapia_Degli-Esposti2/publication/8044582_Degli-Esposti_MA_Smyth_MJ_Close_encounters_of_different_kinds_dendritic_cells_and_NK_cells_take_centre_stage_Nat_Rev_Immunol_5_112-124/links/004635294aef09c85a000000.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092778,The contribution of the Toll-like/IL-1 receptor superfamily to innate and adaptive immunity to fungal pathogens in vivo,2004,"['S Bellocchio', 'C Montagnoli', 'S Bozza']", |  | WK1j3RsAAAAJ,,,,,,In vitro studies have indicated the importance of Toll-like receptor (TLR) signaling in response to the fungal pathogens Candida albicans and Aspergillus fumigatus. However. the functional consequences of the complex interplay between fungal morphogenesis and,False,,613,https://www.jimmunol.org/content/172/5/3059.short,,"/scholar?cites=6357410161516435758&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jimmunol.org/content/jimmunol/172/5/3059.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092779,Induction of proinflammatory responses in macrophages by the glycosylphosphatidylinositols of Plasmodium falciparum: cell signaling receptors …,2005,"['G Krishnegowda', 'AM Hajjar', 'J Zhu', 'EJ Douglass']", |  |  | ,,,,,,The glycosylphosphatidylinositol (GPI) anchors of Plasmodium falciparum have been proposed to be the major factors that contribute to malaria pathogenesis through their ability to induce proinflammatory responses. In this study we identified the receptors for P,False,,552,https://www.sciencedirect.com/science/article/pii/S0021925819306386,,"/scholar?cites=2730983619499893120&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0021925819306386,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092780,Reciprocal modulation of Toll-like receptor-4 signaling pathways involving MyD88 and phosphatidylinositol 3-kinase/AKT by saturated and polyunsaturated …,2003,"['JY Lee', 'J Ye', 'Z Gao', 'HS Youn', 'WH Lee', 'L Zhao']",6Nz3KoIAAAAJ |  |  |  | NQrHMMwAAAAJ | Wng1Wh0AAAAJ,,,,,,Toll-like receptor-4 (TLR4) can be activated by nonbacterial agonists. including saturated fatty acids. However. downstream signaling pathways activated by nonbacterial agonists are not known. Thus. we determined the downstream signaling pathways derived from saturated,False,,547,https://www.sciencedirect.com/science/article/pii/S002192582083258X,,"/scholar?cites=13848317955467441151&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S002192582083258X,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092781,Type I Interferon Production Enhances Susceptibility to Listeria monocytogenes Infection,2004,"[""RM O'Connell"", 'SK Saha', 'SA Vaidya']",OsqwxfIAAAAJ |  | ,,,,,,Numerous bacterial products such as lipopolysaccharide potently induce type I interferons (IFNs); however. the contribution of this innate response to host defense against bacterial infection remains unclear. Although mice deficient in either IFN regulatory factor (IRF) 3 or,False,,541,https://rupress.org/jem/article-abstract/200/4/437/46253,,"/scholar?cites=12163916150460895641&as_sdt=5,33&sciodt=0,33&hl=en",https://rupress.org/jem/article/200/4/437/46253,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092782,NF-κB activation and potentiation of proinflammatory responses by the Helicobacter pylori CagA protein,2005,"['S Brandt', 'T Kwok', 'R Hartig', 'W König']", |  |  | ,,,,,,The Helicobacter pylori immunodominant protein. CagA. is associated with severe gastritis and carcinoma. Injection of CagA into gastric epithelial cells by type IV secretion leads to actin-cytoskeletal rearrangements and cell scattering. CagA has been reported to have no,False,,523,https://www.pnas.org/content/102/26/9300.short,,"/scholar?cites=7263380251051499370&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/102/26/9300.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092783,CpG and double-stranded RNA trigger human NK cells by Toll-like receptors: induction of cytokine release and cytotoxicity against tumors and dendritic cells,2004,"['S Sivori', 'M Falco', 'M Della Chiesa']",0wplLr0AAAAJ | uAhJB3sAAAAJ | pi0HxdUAAAAJ,,,,,,Toll-like receptors (TLRs) are pattern-recognition receptors responible for triggering cells of innate immunity. In this study we investigated the expression and function of TLRs 3 and 9 in human natural killer (NK) cells. In the presence of IL-12. freshly isolated NK cells responded,False,,517,https://www.pnas.org/content/101/27/10116.short,,"/scholar?cites=17110819196620088909&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/101/27/10116.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092784,Toll-like receptor gene family and TIR-domain adapters in Danio rerio,2004,"['C Jault', 'L Pichon', 'J Chluba']", |  | jlfnymsAAAAJ,,,,,,The toll-like family of receptors (TLR) is an ancient pattern recognition receptor family. conserved from insects to mammals. We have identified in zebrafish (Danio rerio) 19 putative TLR variants. the orthologs of mammalian TLR2–5. 7–9. a fish specific receptor type,False,,444,https://www.sciencedirect.com/science/article/pii/S0161589003003006,,"/scholar?cites=18321461830171521800&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092785,Effects of mosquito genes on Plasmodium development,2004,"['MA Osta', 'GK Christophides', 'FC Kafatos']", | H8IhiXwAAAAJ | ,,,,,,Malaria parasites must complete a complex developmental cycle in an Anopheles mosquito vector before transmission to a vertebrate host. Sexual development of the parasite in the midgut is initiated in the lumen immediately after the mosquito ingests infected blood. and,False,,432,https://science.sciencemag.org/content/303/5666/2030.abstract,,"/scholar?cites=12262437604270023334&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/George_Christophides/publication/8655687_Effects_of_Mosquito_Genes_on_Plasmodium_Development/links/541c16a00cf241a65a0bb02b/Effects-of-Mosquito-Genes-on-Plasmodium-Development.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092786,The Toll pathway is important for an antiviral response in Drosophila,2005,"['RA Zambon', 'M Nandakumar']", | j5UfYB4AAAAJ,,,,,,The innate immune response of Drosophila melanogaster is governed by a complex set of signaling pathways that trigger antimicrobial peptide (AMP) production. phagocytosis. melanization. and encapsulation. Although immune responses against both bacteria and,False,,410,https://www.pnas.org/content/102/20/7257.short,,"/scholar?cites=15126331851364365748&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/102/20/7257.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092787,Activation of dendritic cells: translating innate into adaptive immunity,2004,['CR e Sousa'],BZjgC5EAAAAJ,,,,,,Innate recognition of infection in vertebrates can lead to the induction of adaptive immune responses through activation of dendritic cells (DCs). DCs are activated directly by conserved pathogen molecules and indirectly by inflammatory mediators produced by other,False,,402,https://www.sciencedirect.com/science/article/pii/S095279150300181X,,"/scholar?cites=15830964117847665661&as_sdt=5,33&sciodt=0,33&hl=en",http://cnc.cj.uc.pt/BEB/private/pdfs/2007-2008/Immunology/E/Paper_E2.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092788,Central role for type I interferons and Tyk2 in lipopolysaccharide-induced endotoxin shock,2003,"['M Karaghiosoff', 'R Steinborn', 'P Kovarik']", |  | N2lzv9AAAAAJ,,,,,,Toll-like receptor-4 activation by lipopolysaccharide (LPS) induces the expression of interferon-β (IFN-β) in a MyD88-independent manner. Here we report that mice devoid of the JAK protein tyrosine kinase family member. Tyk2. were resistant to shock induced by high,False,,396,https://www.nature.com/articles/ni910,,"/scholar?cites=16604120030191936951&as_sdt=5,33&sciodt=0,33&hl=en",https://www.academia.edu/download/45640022/Karaghiosoff_M._et_al._Central_role_for_20160515-20528-l6pl7y.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092789,Toll-like receptors and dendritic cells: for whom the bug tolls,2004,['CR e Sousa'],BZjgC5EAAAAJ,,,,,,Recognition of molecular signatures of potential pathogens via toll-like receptors (TLRs) activates dendritic cells (DC). leading to the initiation of adaptive immunity. TLR signalling in DC causes an increase in display of MHC peptide ligands for T cell recognition,False,,382,https://www.sciencedirect.com/science/article/pii/S1044532303000976,,"/scholar?cites=10448263535397743329&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092790,Combined TLR and CD40 Triggering Induces Potent CD8+ T Cell Expansion with Variable Dependence on Type I IFN,2004,"['CL Ahonen', 'CL Doxsee', 'SM McGurran']",I57N26UAAAAJ |  | ,,,,,,Toll-like receptors are important in the activation of innate immunity. and CD40 is a molecule critical for many T and B cell responses. Whereas agonists for either pathway have been used as vaccine adjuvants. we show that a combination of Toll-like receptor (TLR) 7 and,False,,380,https://rupress.org/jem/article-abstract/199/6/775/46213,,"/scholar?cites=8394079893351924821&as_sdt=5,33&sciodt=0,33&hl=en",https://rupress.org/jem/article/199/6/775/46213,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092791,Selective impairment of TLR-mediated innate immunity in human newborns: neonatal blood plasma reduces monocyte TNF-α induction by bacterial lipopeptides …,2004,"['O Levy', 'KA Zarember', 'RM Roy', 'C Cywes']",Kvtn7BsAAAAJ |  |  | ,,,,,,Newborns are at increased risk of overwhelming infection. yet the mechanisms underlying this susceptibility are incompletely defined. In this study we report a striking 1-to 3-log decrease in sensitivity of monocytes in human neonatal cord blood. compared with,False,,379,https://www.jimmunol.org/content/173/7/4627.short,,"/scholar?cites=8065121294264083204&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jimmunol.org/content/jimmunol/173/7/4627.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092792,TLR4 signaling promotes immune escape of human lung cancer cells by inducing immunosuppressive cytokines and apoptosis resistance,2007,"['W He', 'Q Liu', 'L Wang', 'W Chen', 'N Li', 'X Cao']", |  |  |  |  | ,,,,,,Tumors actively develop different mechanisms such as immunosuppressive cytokine production to escape from immune control and limit the success of immunotherapy. More and more evidences suggest that chronic inflammation contributes to cancer development,False,,379,https://www.sciencedirect.com/science/article/pii/S0161589007000521,,"/scholar?cites=10037045782129825007&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
