id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations

1005051,"Objective: To assess practice effects, and intrarater and interrater reliability of the MS functional composite (MSFC) outcome measure.Background: To address the poor reliability and insensitivity to change of available MS clinical rating scales, the National MS Society’s Clinical Outcomes Assessment Task Force developed the MSFC, a multidimensional quantitative clinical outcome measure that includes tests of leg function/ambulation (Timed 25-Foot Walk), arm function (Nine-Hole Peg Test), and cognitive function (Paced Auditory Serial Addition Test).Methods: Ten patients with secondary progressive MS underwent six testing sessions over a 2-week period. The MSFC was administered by the same examining technician in the first five sessions and by the other technician in the sixth. Patients were reassessed by both technicians after 6 months (sessions 7 and 8). The MSFC score was calculated as the mean of …",JA Cohen and JS Fischer and DM Bolibrush and AJ Jak and JE Kniker and LA Mertz and TT Skaramagas and GR Cutter,166,9211212884273271340,Neurology,4,802-806,"Wolters Kluwer Health, Inc. on behalf of the American Academy of Neurology",Intrarater and interrater reliability of the MS functional composite outcome measure,https://n.neurology.org/content/54/4/802.short,54,2000,/scholar?cites=9211212884273271340,AbKd9soAAAAJ:CHSYGLWDkRkC

1005052,"Visual impairment is a key manifestation of multiple sclerosis. Acute optic neuritis is a common, often presenting manifestation, but visual deficits and structural loss of retinal axonal and neuronal integrity can occur even without a history of optic neuritis. Interest in vision in multiple sclerosis is growing, partially in response to the development of sensitive visual function tests, structural markers such as optical coherence tomography and magnetic resonance imaging, and quality of life measures that give clinical meaning to the structure-function correlations that are unique to the afferent visual pathway. Abnormal eye movements also are common in multiple sclerosis, but quantitative assessment methods that can be applied in practice and clinical trials are not readily available. We summarize here a comprehensive literature search and the discussion at a recent international meeting of investigators involved in …",Laura J Balcer and David H Miller and Stephen C Reingold and Jeffrey A Cohen,165,11241224374844409002,,1,11-27,Oxford University Press,Vision and vision-related outcome measures in multiple sclerosis,https://academic.oup.com/brain/article-abstract/138/1/11/341344,138,2015,/scholar?cites=11241224374844409002,AbKd9soAAAAJ:-_dYPAW6P2MC

1005053,"Progressive synaptic degeneration and neuron loss are major structural correlates of cognitive impairment in Alzheimer's disease (AD). The mechanisms by which synaptic degeneration in AD occurs have not been established. The activation of proteins within the caspase family has been implicated in AD-associated neurodegeneration, and synaptically localized caspase activity could play a role in the synaptic degeneration and loss found in AD. We used synaptosomal fractionation with Western blotting and immunohistochemistry to examine the anatomical, subcellular, and subsynaptic expression patterns of caspase 3 in both the anterior cingulate cortex and hippocampus of control and AD patients. In both control and AD cases, there was a selective enrichment of caspase- 3 at synapses, particularly in the postsynaptic density (PSD) fractions. Compared with controls, AD patients exhibited significant increases in …",Natalia Louneva and Julia W Cohen and Li-Ying Han and Konrad Talbot and Robert S Wilson and David A Bennett and John Q Trojanowski and Steven E Arnold,165,12655644312795311414,The American journal of pathology,5,1488-1495,Elsevier,Caspase-3 is enriched in postsynaptic densities and increased in Alzheimer's disease,https://www.sciencedirect.com/science/article/pii/S0002944010615349,173,2008,/scholar?cites=12655644312795311414,AbKd9soAAAAJ:LWqeokA2EBkC

1005054,"The phase III placebo-controlled BRAVO study assessed laquinimod effects in patients with relapsing-remitting MS (RRMS), and descriptively compared laquinimod with interferon beta (IFNβ)-1a (Avonex® reference arm). RRMS patients age 18–55 years with Expanded Disability Status Scale (EDSS) scores of 0–5.5 and documented pre-study relapse (≥ 1 in previous year, 2 in previous 2 years, or 1 in previous 1–2 years and ≥ 1 GdE lesion in the previous year) were randomized (1:1:1) to laquinimod 0.6 mg once-daily, matching oral placebo, or IFNβ-1a IM 30 μg once-weekly (rater-blinded design), for 24 months. The primary endpoint was annualized relapse rate (ARR); secondary endpoints included percent brain volume change (PBVC) and 3-month confirmed disability worsening. In all, 1,331 patients were randomized: laquinimod (n = 434), placebo (n = 450), and IFNβ-1a (n = 447). ARR was not …",TL Vollmer and PS Sorensen and K Selmaj and F Zipp and E Havrdova and JA Cohen and N Sasson and Y Gilgun-Sherki and DL Arnold and BRAVO Study Group,162,13664017964034053555,Journal of neurology,4,773-783,Springer Berlin Heidelberg,A randomized placebo-controlled phase III trial of oral laquinimod for multiple sclerosis,https://link.springer.com/article/10.1007/s00415-014-7264-4,261,2014,/scholar?cites=13664017964034053555,AbKd9soAAAAJ:BrmTIyaxlBUC

1005055,"To define the relationship between magnetization transfer and blood-brain-barrier breakdown in multiple sclerosis lesions using gadolinium enhancement as an index of the latter.Two hundred twenty lesions (high-signal abnormalities on T2-weighted images) in 35 multiple sclerosis patients were studied with gadolinium-enhanced spin-echo imaging and magnetization transfer. Lesions were divided into groups having nodular or uniform enhancement, ring enhancement, or no enhancement after gadolinium administration. For 133 lesions, T1-weighted images without contrast enhancement were also analyzed. These lesions were categorized as isointense or hypointense based on their appearance on the unenhanced T1-weighted images.There was no difference between the magnetization transfer ratio (MTR) of lesions as a function of enhancement. MTR of hypointense lesions …",JF Hiehle and Robert I Grossman and Karen N Ramer and Francisco Gonzalez-Scarano and Jeffrey A Cohen,160,4027234468360663250,American journal of neuroradiology,1,69-77,American Journal of Neuroradiology,Magnetization transfer effects in MR-detected multiple sclerosis lesions: comparison with gadolinium-enhanced spin-echo images and nonenhanced T1-weighted images.,http://www.ajnr.org/content/16/1/69.short,16,1995,/scholar?cites=4027234468360663250,AbKd9soAAAAJ:pyW8ca7W8N0C

1005056,,JA Cohen and AJ Coles and DL Arnold and C Confavreux and EJ Fox and HP Hartung and E Havrdova and KW Selmaj and HL Weiner and E Fisher and VV Brinar and G Giovannoni and M Stojanovic and BI Ertik and SL Lake and DH Margolin and MA Panzara and DA Compston,157,7401990159182564249,Lancet,9856,1819-1828,,CARE-MS I investigators. Alemtuzumab versus interferon beta 1a as first-line treatment for patients with relapsing-remitting multiple sclerosis: a randomised controlled phase 3 …,http://scholar.google.com/scholar?cluster=7401990159182564249&hl=en&oi=scholarr,380,2012,/scholar?cites=7401990159182564249,AbKd9soAAAAJ:mnAcAzq93VMC

1005057,,AJ Coles and CL Twyman and DL Arnold and JA Cohen and C Confavreux and EJ Fox and HP Hartung and E Havrdova and KW Selmaj and HL Weiner and T Miller and E Fisher and R Sandbrink and SL Lake and DH Margolin and P Oyuela and MA Panzara and DA Compston,153,15479536445578035767,Lancet,9856,1829-1839,,CARE-MS II investigators. Alemtuzumab for patients with relapsing multiple sclerosis after disease-modifying therapy: a randomised controlled phase 3 trial,http://scholar.google.com/scholar?cluster=15479536445578035767&hl=en&oi=scholarr,380,2012,/scholar?cites=15479536445578035767,AbKd9soAAAAJ:H-3wYkpcA84C

1005058,"Objective To determine the safety of sustained-release 4-aminopyridine in subjects                 with mutiple sclerosis (MS) and to examine dose-related efficacy up to 40 mg twice daily.Method Multicenter, randomized, double-blind, placebo-controlled, study. Following a                 4-week baseline peroid, subjects were randomly assigned to receive Fampridine-SR                 (n=25, doses from 10 to 40 mg twice daily, increasing in 5 mg increments weekly) or                 placebo (n=11). A battery of assessments was performed weekly, including the MS                 Functional Composite (MSFC), fatigue questionnaires, and lower extremity manual                 muscle testing.Results The most common adverse events were dizziness, insomnia, paresthesia,                 asthenia, nausea, headache, and tremor. Five subjects were discontinued from                 Fampridine-SR because of adverse events at doses greater than 25 mg, and …",Andrew D Goodman and JA Cohen and A Cross and T Vollmer and M Rizzo and R Cohen and L Marinucci and AR Blight,145,6946157661228117696,Multiple Sclerosis Journal,3,357-368,Sage Publications,"Fampridine-SR in multiple sclerosis: a randomized, double-blind, placebo-controlled, dose-ranging study",https://journals.sagepub.com/doi/abs/10.1177/1352458506069538,13,2007,/scholar?cites=6946157661228117696,AbKd9soAAAAJ:1sJd4Hv_s6UC

1005059,"On the basis of spectrographic evidence it has been possible to identify 12 basic vocal sound types of canid species. Vocalizations may be mixed either by successive emission of 2 or more sound types, by superimposition of these sounds, or by a combination of these 2 forms. The same basic sound type may differ among canid species along the dimensions of sound duration, separation time between consecutive sounds, principal frequencies, cyclicity, and context. Developmental data indicate that domestic dogs first begin to mix sounds by successive sound emissions at about 10 days of age and later by superimposition between 2 and 3 wks of age. The frequency of occurrence of the basic sound types in different contexts varied between but not within species. The possible effects of domestication on canid vocalizations are discussed.(15 ref)(PsycINFO Database Record (c) 2016 APA, all rights reserved)",JA Cohen and Michael W Fox,145,4022262398589395178,Behavioural Processes,,,Elsevier Science,Vocalizations in wild canids and possible effects of domestication.,https://psycnet.apa.org/record/1977-31111-001,,1976,/scholar?cites=4022262398589395178,AbKd9soAAAAJ:9AucIJLffosC

1005060,"To evaluate 5-year efficacy and safety of alemtuzumab in patients with active relapsing-remitting multiple sclerosis and inadequate response to prior therapy.In the 2-year Comparison of Alemtuzumab and Rebif Efficacy in Multiple Sclerosis (CARE-MS) II study (NCT00548405), alemtuzumab-treated patients received 2 courses (baseline and 12 months later). Patients could enter an extension (NCT00930553), with as-needed alemtuzumab retreatment for relapse or MRI activity. Annualized relapse rate (ARR), 6-month confirmed disability worsening (CDW; ≥1-point Expanded Disability Status Scale [EDSS] score increase [≥1.5 if baseline EDSS = 0]), 6-month confirmed disability improvement (CDI; ≥1-point EDSS decrease [baseline score ≥2.0]), no evidence of disease activity (NEDA), brain volume loss (BVL), and adverse events (AEs) were assessed.Most alemtuzumab-treated …",Alasdair J Coles and Jeffrey A Cohen and Edward J Fox and Gavin Giovannoni and Hans-Peter Hartung and Eva Havrdova and Sven Schippling and Krzysztof W Selmaj and Anthony Traboulsee and D Alastair S Compston and David H Margolin and Karthinathan Thangavelu and Madalina C Chirieac and Darlene Jody and Panos Xenopoulos and Richard J Hogan and Michael A Panzara and Douglas L Arnold,144,12862746373297642504,Neurology,11,1117-1126,"Wolters Kluwer Health, Inc. on behalf of the American Academy of Neurology",Alemtuzumab CARE-MS II 5-year follow-up: efficacy and safety findings,https://n.neurology.org/content/89/11/1117.short,89,2017,/scholar?cites=12862746373297642504,AbKd9soAAAAJ:DIubQTN3OvUC

1005061,"Evidence for genetic influences in epilepsy is strong, but reports identifying specific chromosomal origins of those influences conflict. One early study reported that human leukocyte antigen (HLA) markers were genetically linked to juvenile myoclonic epilepsy (JME); this was confirmed in a later study. Other reports did not find linkage to HLA markers. One found evidence of linkage to markers on chromosome 15, another to markers on chromosome 6, centromeric to HLA. We identified families through a patient with JME and genotyped markers throughout chromosome 6. Linkage analysis assuming equal male-female recombination probabilities showed evidence for linkage (LOD score 2.5), but at a high recombination fraction (θ), suggesting heterogeneity. When linkage analysis was redone to allow independent male-female θs, the LOD score was significantly higher (4.2) at a male-female θ of .5, .01. Although the …",David A Greenberg and Martina Durner and Mehdi Keddache and Shlomo Shinnar and Stanley R Resor and Solomon L Moshe and David Rosenbaum and Jeffrey Cohen and Cynthia Harden and Harriet Kang and Sibylle Wallace and Daniel Luciano and Karen Ballaban-Gil and Livia Tomasini and Guilian Zhou and Irene Klotz and Elisa Dicker,144,10726509196364398124,The American Journal of Human Genetics,2,508-516,Cell Press,"Reproducibility and complications in gene searches: linkage on chromosome 6, heterogeneity, association, and maternal inheritance in juvenile myoclonic epilepsy",https://www.sciencedirect.com/science/article/pii/S0002929707634259,66,2000,/scholar?cites=10726509196364398124,AbKd9soAAAAJ:lSLsV1MU4ZUC

1005062,"The neu gene (also called NGL, erbB-2, and HER-2) encodes a 185-190 kDa transmembrane glycoprotein, p185neu, which has tyrosine-specific kinase activity and is homologous to but distinct from the epidermal growth factor receptor. The normal expression of neu mRNA and protein has been demonstrated in epithelial tissues of adult animals. Also, activation of the neu oncogene has been implicated in a variety of human adenocarcinomas. In the present study, we examined the expression of the p185neu protein in normal and transformed digestive tract tissues and in a panel of digestive tract-derived cell lines. By immunohistochemistry, strong reactivity was observed in the mucosal epithelium of the stomach, small intestine, and colon of both rodents and humans. In the small intestine, there was prominent p185neu expression by mucosal epithelium of the villus, with little or no staining in the crypts. Prominent …",JA Cohen and DB Weiner and KF More and Y Kokai and WV Williams and HC Maguire Jr and VA LiVolsi and MI Greene,141,7989822560276197971,Oncogene,1,81,,Expression pattern of the neu (NGL) gene-encoded growth factor receptor protein (p185neu) in normal and transformed epithelial tissues of the digestive tract.,https://www.ncbi.nlm.nih.gov/pubmed/2563577,4,1989,/scholar?cites=7989822560276197971,AbKd9soAAAAJ:xtRiw3GOFMkC

1005063,"Identification of risk factors for development of diabetic sensorimotor peripheral neuropathy (DSPN) and diabetic autonomic neuropathy (DNA) may help to prevent or modify these complications. The ABCD Trial, a prospective study of diabetic complications, has identified risk factors of the presence and staging of peripheral neuropathy based on neurological symptom scores, neurological disability scores, autonomic function testing and quantitative sensory examination. DSPN is independently associated with diabetes duration [odds ratio (OR) = 1.5 per 10 years], body weight (OR = 1.1 per 5 kg), age (OR = 1.8 per 10 years), retinopathy (OR = 2.3), overt albuminuria (OR = 2.5), height (OR = 1.2 per 10 cm), duration of hypertension (OR = 1.1 per 10 years), insulin use (OR = 1.4), and race/ethnicity [African American vs. non‐Hispanic white (OR = 0.4) and Hispanic vs. non‐Hispanic white (OR = 0.8)]. DAN is …",Jeffrey A Cohen and Barrett W Jeffers and Dianne Faldut and Mark Marcoux and Robert W Schrier,139,763334444772347051,Muscle & Nerve: Official Journal of the American Association of Electrodiagnostic Medicine,1,72-80,"John Wiley & Sons, Inc.",Risks for sensorimotor peripheral neuropathy and autonomic neuropathy in non‐insulin‐dependent diabetes mellitus (NIDDM),https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1097-4598(199801)21:1%3C72::AID-MUS10%3E3.0.CO;2-2,21,1998,/scholar?cites=763334444772347051,AbKd9soAAAAJ:KxtntwgDAa4C

1005064,"The American Society of Colon and Rectal Surgeons is dedicated to assuring high quality patient care by advancing the science, prevention, and management of disorders and diseases of the colon, rectum, and anus. The Standards Committee is composed of Society members who are chosen because they have demonstrated expertise in the specialty of colon and rectal surgery. This Committee was created to lead international efforts in defining quality care for conditions related to the colon, rectum, and anus. This is accompanied by developing Clinical Practice Guidelines based on the best available evidence. These guidelines are inclusive, and not prescriptive. Their purpose is to provide information on which decisions can be made, rather that dictate a specific form of treatment. These guidelines are intended for the use of all practitioners, health care workers, and patients who desire information about the …",Thomas Anthony and Clifford Simmang and Neil Hyman and Donald Buie and Donald Kim and Peter Cataldo and Charles Orsay and James Church and Daniel Otchy and Jeffery Cohen and W Brian Perry and Gary Dunn and Janice Rafferty and C Neal Ellis and Jan Rakinic and Phillip Fleshner and Thomas Stahl and Sharon Gregorcyk and Charles Ternent and John W Kilkenny and Mark Whiteford,138,12662805824239998036,Diseases of the colon & rectum,6,807-817,Springer-Verlag,Practice parameters for the surveillance and follow-up of patients with colon and rectal cancer,https://link.springer.com/content/pdf/10.1007/s10350-004-0519-x.pdf,47,2004,/scholar?cites=12662805824239998036,AbKd9soAAAAJ:R-LXmdHK_14C

1005065,"Orphans and vulnerable children (OVC) are at high risk for experiencing trauma and related psychosocial problems. Despite this, no randomized clinical trials have studied evidence-based treatments for OVC in low-resource settings.To evaluate the effectiveness of lay counselor–provided trauma-focused cognitive behavioral therapy (TF-CBT) to address trauma and stress-related symptoms among OVC in Lusaka, Zambia.This randomized clinical trial compared TF-CBT and treatment as usual (TAU) (varying by site) for children recruited from August 1, 2012, through July 31, 2013, and treated until December 31, 2013, for trauma-related symptoms from 5 community sites within Lusaka, Zambia. Children were aged 5 through 18 years and had experienced at least one traumatic event and reported significant trauma-related symptoms. Analysis was with intent to …",Laura K Murray and Stephanie Skavenski and Jeremy C Kane and John Mayeya and Shannon Dorsey and Judy A Cohen and Lynn TM Michalopoulos and Mwiya Imasiku and Paul A Bolton,134,2754593906290087113,JAMA pediatrics,8,761-769,American Medical Association,"Effectiveness of trauma-focused cognitive behavioral therapy among trauma-affected children in Lusaka, Zambia: a randomized clinical trial",https://jamanetwork.com/journals/jamapediatrics/article-abstract/2344704,169,2015,/scholar?cites=2754593906290087113,AbKd9soAAAAJ:Q_E8KsG3g9MC

1005066,"The neu gene, which encodes a putative tyrosine kinase growth factor receptor termed p185neu, was originally identified as a dominant transforming gene in neurogliomas and schwannomas induced by transplacental treatment of rat embryos with ethylnitrosourea. The present studies were undertaken to determine the expression pattern of the neu gene in peripheral nerve. Northern blot analysis of total RNA isolated from rat sciatic nerves demonstrated prominent neu mRNA expression on postnatal days 1 and 7, with substantially lower expression up to adulthood. Immunohistochemical studies confirmed expression of the p185neu by Schwann cells (SC) in developing sciatic nerve and minimal p185neu immunoreactivity in adult nerves. However, neu mRNA and p185neu Protein progressively increased following sciatic nerve transection in adult animals. In addition, neu mRNA and pl85neu were found in …",JA Cohen and AT Yachnis and M Arai and JG Davis and SS Scherer,130,12943875144627313080,Journal of neuroscience research,4,622-634,"Wiley Subscription Services, Inc., A Wiley Company",Expression of the neu proto‐oncogene by schwann cells during peripheral nerve development and wallerian degeneration,https://onlinelibrary.wiley.com/doi/abs/10.1002/jnr.490310406,31,1992,/scholar?cites=12943875144627313080,AbKd9soAAAAJ:u9iWguZQMMsC

1005067,"To investigate the relationship between the appearance of multiple sclerosis lesions identified on unenhanced T1-weighted images and their corresponding magnetization transfer ratios.A total of 119 white matter lesions seen on T2-weighted images in 17 patients with multiple sclerosis were evaluated. Axial T1-weighted images were used to classify the lesions as isointense to white matter (10 lesions), hypointense to white matter but hyperintense to gray matter (44 lesions), hypointense to gray matter (59 lesions), and relatively isointense to cerebrospinal fluid (6 lesions). The magnetization transfer ratio of each lesion was calculated, and an average magnetization transfer ratio for each subcategory was determined.The magnetization transfer ratio values became progressively lower with increasing hypointensity of lesions on T1-weighted images. The average magnetization …",Laurie A Loevner and Robert I Grossman and Joseph C McGowan and Karen N Ramer and Jeffrey A Cohen,129,8335508907117436939,American journal of neuroradiology,7,1473-1479,American Journal of Neuroradiology,Characterization of multiple sclerosis plaques with T1-weighted MR and quantitative magnetization transfer.,http://www.ajnr.org/content/16/7/1473.short,16,1995,/scholar?cites=8335508907117436939,AbKd9soAAAAJ:P5F9QuxV20EC

1005068,"Multiple sclerosis (MS) is an autoimmune disease of the CNS. It is the most common non-traumatic cause of neurological disability among young adults in western Europe and North America. Existing MS therapies are partly effective in halting ongoing inflammatory tissue damage and clinical progression. MS pathogenesis is complex and probably heterogeneous among patients, suggesting that combination therapy strategies that target a range of disease mechanisms might be more effective than medications used as monotherapy. Potential regimens include the combination of interferons and glatiramer acetate with each other or with approved second-line drugs such as natalizumab and mitoxantrone. Disease-modifying therapies have also been used in combination with drugs approved for other indications, such as corticosteroids, methotrexate, azathioprine, and cyclophosphamide. Many preliminary studies …",Devon Conway and Jeffrey A Cohen,128,2985576315613522227,,3,299-308,Elsevier,Combination therapy in multiple sclerosis,https://www.sciencedirect.com/science/article/pii/S1474442210700077,9,2010,/scholar?cites=2985576315613522227,AbKd9soAAAAJ:K3LRdlH-MEoC

1005069,"Mesenchymal stem cells (MSCs) are pluripotent non-hematopoietic precursor cells that can be isolated from bone marrow and numerous other tissues, culture-expanded to purity, and induced to differentiate in vitro and in vivo into mesodermal derivatives. MSCs exhibit many phenotypic and functional similarities to pericytes. The immunomodulatory, tissue protective, and repair-promoting properties of MSCs demonstrated both in vitro and in animal models make them an attractive potential therapy for MS and other conditions characterized by inflammation and/or tissue injury. Other potential advantages of MSCs as a therapeutic include the relative ease of culture expansion, relative immunoprivilege allowing allogeneic transplantation, and their ability to traffic from blood to areas of tissue allowing intravascular administration. The overall published experience with MSC transplantation in MS is modest, but several …",Jeffrey A Cohen,125,924735812778053881,Journal of the neurological sciences,1-2,43-49,Elsevier,Mesenchymal stem cell transplantation in multiple sclerosis,https://www.sciencedirect.com/science/article/pii/S0022510X12006338,333,2013,/scholar?cites=924735812778053881,AbKd9soAAAAJ:t6usbXjVLHcC

1005070,"To evaluate 5-year efficacy and safety of alemtuzumab in treatment-naive patients with active relapsing-remitting MS (RRMS) (CARE-MS I; NCT00530348).Alemtuzumab-treated patients received treatment courses at baseline and 12 months later; after the core study, they could enter an extension (NCT00930553) with as-needed alemtuzumab retreatment for relapse or MRI activity. Assessments included annualized relapse rate (ARR), 6-month confirmed disability worsening (CDW; ≥1-point Expanded Disability Status Scale [EDSS] score increase [≥1.5 if baseline EDSS = 0]), 6-month confirmed disability improvement (CDI; ≥1-point EDSS decrease [baseline score ≥2.0]), no evidence of disease activity (NEDA), brain volume loss (BVL), and adverse events (AEs).Most alemtuzumab-treated patients (95.1%) completing CARE-MS I enrolled in the extension; 68.5% received no …",Eva Havrdova and Douglas L Arnold and Jeffrey A Cohen and Hans-Peter Hartung and Edward J Fox and Gavin Giovannoni and Sven Schippling and Krzysztof W Selmaj and Anthony Traboulsee and D Alastair S Compston and David H Margolin and Karthinathan Thangavelu and Claudio E Rodriguez and Darlene Jody and Richard J Hogan and Panos Xenopoulos and Michael A Panzara and Alasdair J Coles,122,3155385441487863673,Neurology,11,1107-1116,"Wolters Kluwer Health, Inc. on behalf of the American Academy of Neurology",Alemtuzumab CARE-MS I 5-year follow-up: durable efficacy in the absence of continuous MS therapy,https://n.neurology.org/content/89/11/1107.short,89,2017,/scholar?cites=3155385441487863673,AbKd9soAAAAJ:lK9BDNCuzFgC

1005071,"This study examined the incidence of suicide and self-harm in asylum seekers in the UK, both those in detention and in the community. The investigation revealed that data recording is seriously flawed or sometimes non-existent. However, the scanty data those were available from Immigration Removal Centres, coroners’ records and Prison Ombudsman’s reports showed high levels of self-harm and suicide for detained asylum seekers as compared with the United Kingdom prison population. It is suggested that this could be attributed to routine failure to observe and mitigate risk factors. The author makes the following recommendations: coroners should record asylum seeker status and ethnicity of deceased, self-harm monitoring in the community should record asylum seeker status and ethnicity, health care in immigration removal centres should meet the same standards as UK prisons as a minimum, allegation of …",Juliet Cohen,122,16458174639492586100,Journal of Forensic and Legal Medicine,4,235-244,Elsevier,Safe in our hands?: a study of suicide and self-harm in asylum seekers,https://www.sciencedirect.com/science/article/pii/S1752928X07001655,15,2008,/scholar?cites=16458174639492586100,AbKd9soAAAAJ:MtS25d97-7AC

1005072,"Magnetization transfer imaging (MT) and localized proton spectroscopy (1H‐MRS) were utilized in the evaluation of lesioins (high signal abnormalities on T2‐weighted images) and normal‐appearing white matter (NAWM) in multiple sclerosis (MI). Eleven patients with a clinical diagnosis of MS were independently evaluated with both 1H‐MRS and MT. The magnetization transfer ratio (MTR) of lesions was compared with the relative concentration of Kacetyl‐aspartate (NAA) and a composite peak at 2.1 to 2.6 ppm termed “marker peaks”. The MTR of white matter lesions in the MS patients was markedly decreased (6–34%; normal ≈︁42%), and correlated well with increase in the marker peaks region (0.94–3.89). There was no correlation between the relative concentration of NAA and MTR. Increased resonance peaks in the 2.1 to 2.6 ppm range and marked decreases in MTR may be a relatively specific indicators …",John F Hiehle Jr and Robert E Lenkinski and Robert I Grossman and Vincent Dousset and Karen N Ramer and Mitchell D Schnall and Jeffrey A Cohen and Francisco Gonzalez‐Scarano,122,14263904969279458169,Magnetic resonance in medicine,3,285-293,"Wiley Subscription Services, Inc., A Wiley Company",Correlation of spectroscopy and magnetization transfer imaging in the evaluation of demyelinating lesions and normal appearing white matter in multiple sclerosis,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.1910320303,32,1994,/scholar?cites=14263904969279458169,AbKd9soAAAAJ:dshw04ExmUIC

1005073,"Antibody molecules are composed of several functional domains, including a variable domain that contacts antigen and a constant domain. The hypervariable regions of antibody molecules play an integral role in determining their specificity. However, the delineation of specific residues most critical in binding is difficult. We have been studying a monoclonal antibody (87.92.6) that binds to the reovirus type 3 receptor on a number of cell types, down-modulates the receptor, and inhibits DNA synthesis in the cells. We have shown that a peptide derived from the second complementarity-determining region of the monoclonal antibody 87.92.6 light-chain variable region can reproduce both of these effects. We were also able to demonstrate specific amino acid residues and structural features involved in producing these effects. The study of antibody structure, coupled with molecular synthetic techniques, can lead to the …",William V Williams and David A Moss and Thomas Kieber-Emmons and Jeffrey A Cohen and Jeffrey N Myers and David B Weiner and Mark I Greene,121,126389508865345371,Proceedings of the National Academy of Sciences,14,5537-5541,National Academy of Sciences,Development of biologically active peptides based on antibody structure,https://www.pnas.org/content/86/14/5537.short,86,1989,/scholar?cites=126389508865345371,AbKd9soAAAAJ:uWQEDVKXjbEC

1005074,"To report outcomes of pregnancies that occurred during the fingolimod clinical development program.Pregnancy outcomes from phase II, phase III, and phase IV clinical studies (with optional extensions) were reported by clinical trial investigators. Fingolimod exposure in utero was defined as fingolimod treatment at the time of conception or in the 6 weeks before conception.As of October 31, 2011, 89 pregnancies were reported in completed or ongoing clinical studies, with 74 in fingolimod treatment arms. Of 66 pregnancies with in utero exposure to fingolimod, there were 28 live births, 9 spontaneous abortions, 24 elective abortions, 4 ongoing pregnancies, and 1 pregnancy with an unknown outcome (patient lost to follow-up). Two infants were born with malformations: 1 with congenital unilateral posteromedial bowing of the tibia and 1 with acrania. Elective abortions were performed for …",Goeril Karlsson and Gordon Francis and Gideon Koren and Peter Heining and Xiaoli Zhang and Jeffrey A Cohen and Ludwig Kappos and William Collins,120,3671477821092203657,Neurology,8,674-680,"Wolters Kluwer Health, Inc. on behalf of the American Academy of Neurology",Pregnancy outcomes in the clinical development program of fingolimod in multiple sclerosis,https://n.neurology.org/content/82/8/674.short,82,2014,/scholar?cites=3671477821092203657,AbKd9soAAAAJ:eMMeJKvmdy0C

1005075,"The neu oncogene encodes a 185 kd glycoprotein (p185neu) with intrinsic tyrosine kinase activity. Sequencing data has demonstrated that oncogenic p185neu differs from c-neu by a single point mutation within the transmembrane region of the glycoprotein. This mutation results in the substitution of a glutamic acid residue for a nonpolar valine residue at amino acid position 664 of the rat neu gene product. Recent studies have demonstrated that this mutation results in specific aggregation of the p185neu oncoprotein mimicking ligand induced dimerization events. The cellular consequences of the aggregated phenotype may include the enzymatic activation of p185neu. We demonstrate that the oncoprotein p185neu possesses higher intrinsic tyrosine kinase activity and that this increase in enzymatic activity is apparent within the plasma membrane, manifesting itself through the increased tyrosine phosphorylation of substrates. Furthermore, the neu oncoprotein itself is also phosphorylated on tyrosine to a higher extent than the proto-oncoprotein. These results strongly link enzymatic activation of p185neu to cellular transformation events. To test directly the effect of p185neu tyrosine kinase activity on cellular transformation we constructed mutant p185neu devoid of ATP binding ability. This mutant protein is expressed at high levels, but is unable to induce the transforming phenotype. The point mutation within the transmembrane region of p185neu mimics aspects of ligand induced activation events including increases in the specific tyrosine kinase activity of the molecule leading to cellular transformation.",DB Weiner and Y Kokai and T Wada and JA Cohen and WV Williams and MI Greene,120,13960583508101813653,Oncogene,10,1175-1183,,Linkage of tyrosine kinase activity with transforming ability of the p185neu oncoprotein.,https://europepmc.org/article/med/2571965,4,1989,/scholar?cites=13960583508101813653,AbKd9soAAAAJ:OU6Ihb5iCvQC

