id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations

1002042,"In this introductory note, we describe the motivation for this special issue on complex systems. We begin by noting the potential management opportunities offered by recent advances in complexity science. After defining the nature of complex systems and the many ways they are expressed in organizations and markets, we briefly describe the main tools and concepts of complexity theory. We close with a brief review of the articles in this issue and their relevance to the interests and concerns of managers.",Luis A Nunes Amaral and Brian Uzzi,210,12179729120695851940,Management science,7,1033-1035,INFORMS,"Complex systems—A new paradigm for the integrative study of management, physical, and technological systems",https://pubsonline.informs.org/doi/abs/10.1287/mnsc.1060.0696,53,2007,/scholar?cites=12179729120695851940,Jo0G0c0AAAAJ:HoB7MX3m0LUC

1002043,The distribution of shocks to GDP growth rates is found to be exponential rather than normal. Their standard deviation scales with GDPβ where β=−0.15±0.03. These macroeconomic results place restrictions on the microeconomic structure of interactions between agents.,David Canning and Luis A Nunes Amaral and Youngki Lee and Martin Meyer and H Eugene Stanley,203,1918377877181504035,Economics Letters,3,335-341,North-Holland,Scaling the volatility of GDP growth rates,https://www.sciencedirect.com/science/article/pii/S0165176598001219,60,1998,/scholar?cites=1918377877181504035,Jo0G0c0AAAAJ:O3NaXMp0MMsC

1002044,"Rationale: Checklists may reduce errors of omission for critically ill patients.Objectives: To determine whether prompting to use a checklist improves process of care and clinical outcomes.Methods: We conducted a cohort study in the medical intensive care unit (MICU) of a tertiary care university hospital. Patients admitted to either of two independent MICU teams were included. Intervention team physicians were prompted to address six parameters from a daily rounding checklist if overlooked during morning work rounds. The second team (control) used the identical checklist without prompting.Measurements and Main Results: One hundred and forty prompted group patients were compared with 125 control and 1,283 preintervention patients. Compared with control, prompting increased median ventilator-free duration, decreased empirical antibiotic and central venous catheter duration, and increased rates of deep …",Curtis H Weiss and Farzad Moazed and Colleen A McEvoy and Benjamin D Singer and Igal Szleifer and Luís AN Amaral and Mary Kwasny and Charles M Watts and Stephen D Persell and David W Baker and Jacob I Sznajder and Richard G Wunderink,202,14687838508867409962,American journal of respiratory and critical care medicine,6,680-686,American Thoracic Society,Prompting physicians to address a daily checklist and process of care and clinical outcomes: a single-site study,https://www.atsjournals.org/doi/abs/10.1164/rccm.201101-0037OC,184,2011,/scholar?cites=14687838508867409962,Jo0G0c0AAAAJ:WbkHhVStYXYC

1002045,"Understanding the structure of food webs, and the mechanisms that give rise to this structure, is one of the most challenging problems in ecology. We analyze from a statistical physics perspective the network structure of model food webs and of 15 community food webs from a variety of environments, including freshwater, marine, estuarine, and terrestrial environments. We perform a theoretical analysis of two recently proposed models for food webs, the niche model of R. J. Williams and N. D. Martinez and the nested‐hierarchy model of M.‐F. Cattin et al. We find that the two models generate distributions of numbers of prey, predators, and links that are described by the same analytical expressions. Our analytical treatment reveals that a model's capacity to reproduce empirical data is principally determined by its ability to satisfy two conditions: (1) the species' niche values form a totally ordered set and (2) each …",Daniel B Stouffer and José Camacho and Roger Guimera and CA Ng and LA Nunes Amaral,201,9684544286357101973,Ecology,5,1301-1311,Ecological Society of America,Quantitative patterns in the structure of model and empirical food webs,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/04-0957,86,2005,/scholar?cites=9684544286357101973,Jo0G0c0AAAAJ:qUcmZB5y_30C

1002046,"BackgroundThe rise of electronic publishing [1], preprint archives, blogs, and wikis is raising concerns among publishers, editors, and scientists about the present day relevance of academic journals and traditional peer review [2]. These concerns are especially fuelled by the ability of search engines to automatically identify and sort information [1]. It appears that academic journals can only remain relevant if acceptance of research for publication within a journal allows readers to infer immediate, reliable information on the value of that research.Methodology/Principal FindingsHere, we systematically evaluate the effectiveness of journals, through the work of editors and reviewers, at evaluating unpublished research. We find that the distribution of the number of citations to a paper published in a given journal in a specific year converges to a steady state after a journal-specific transient time, and demonstrate that in the steady state the logarithm of the number of citations has a journal-specific typical value. We then develop a model for the asymptotic number of citations accrued by papers published in a journal that closely matches the data.Conclusions/SignificanceOur model enables us to quantify both the typical impact and the range of impacts of papers published in a journal. Finally, we propose a journal-ranking scheme that maximizes the efficiency of locating high impact research.",Michael J Stringer and Marta Sales-Pardo and Luís A Nunes Amaral,181,17912833657206085237,Plos one,2,e1683,Public Library of Science,Effectiveness of journal ranking schemes as a tool for locating information,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0001683,3,2008,/scholar?cites=17912833657206085237,Jo0G0c0AAAAJ:ldfaerwXgEUC

1002047,"We discuss the results of three recent phenomenological studies focussed on understanding the distinctive statistical properties of financial time series–(i) The probability distribution of stock price fluctuations: Stock price fluctuations occur in all magnitudes, in analogy to earthquakes–from tiny fluctuations to very drastic events, such as the crash of 19 October 1987, sometimes referred to as “Black Monday”. The distribution of price fluctuations decays with a power-law tail well outside the Lévy stable regime and describes fluctuations that differ by as much as 8 orders of magnitude. In addition, this distribution preserves its functional form for fluctuations on time scales that differ by 3 orders of magnitude, from 1 min up to approximately 10 days.(ii) Correlations in financial time series: While price fluctuations themselves have rapidly decaying correlations, the magnitude of fluctuations measured by either the absolute …",Parameswaran Gopikrishnan and Vasiliki Plerou and Yan Liu and LA Nunes Amaral and Xavier Gabaix and H Eugene Stanley,180,10290718741612760069,Physica A: Statistical Mechanics and its Applications,3-4,362-373,North-Holland,Scaling and correlation in financial time series,https://www.sciencedirect.com/science/article/pii/S0378437100003757,287,2000,/scholar?cites=10290718741612760069,Jo0G0c0AAAAJ:5awf1xo2G04C

1002048,"Studying the interaction between a system's components and the temporal evolution of the system are two common ways to uncover and characterize its internal workings. Recently, several maps from a time series to a network have been proposed with the intent of using network metrics to characterize time series. Although these maps demonstrate that different time series result in networks with distinct topological properties, it remains unclear how these topological properties relate to the original time series. Here, we propose a map from a time series to a network with an approximate inverse operation, making it possible to use network statistics to characterize time series and time series statistics to characterize networks. As a proof of concept, we generate an ensemble of time series ranging from periodic to random and confirm that application of the proposed map retains much of the information encoded in the original time series (or networks) after application of the map (or its inverse). Our results suggest that network analysis can be used to distinguish different dynamic regimes in time series and, perhaps more importantly, time series analysis can provide a powerful set of tools that augment the traditional network analysis toolkit to quantify networks in new and useful ways.",Andriana SLO Campanharo and M Irmak Sirer and R Dean Malmgren and Fernando M Ramos and Luís A Nunes Amaral,178,15795584081319018964,PloS one,8,e23378,Public Library of Science,Duality between time series and networks,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0023378,6,2011,/scholar?cites=15795584081319018964,Jo0G0c0AAAAJ:sSrBHYA8nusC

1002049,We study several scale-independent measures of cardiac interbeat interval dynamics defined through the application of the wavelet transform. We test their performance in detecting heart disease using a database consisting of records of interbeat intervals for a group of healthy individuals and subjects with congestive heart failure. We find that scale-independent measures effectively distinguish healthy from pathologic behavior and propose a new two-variable scale-independent measure that could be clinically useful. We compare the performance of a recently proposed scale-dependent measure and find that the results depend on the database analyzed and on the analyzing wavelet.,Luís A Nunes Amaral and Ary L Goldberger and Plamen Ch Ivanov and H Eugene Stanley,178,16577541549830451027,Physical Review Letters,11,2388,American Physical Society,Scale-independent measures and pathologic cardiac dynamics,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.81.2388,81,1998,/scholar?cites=16577541549830451027,Jo0G0c0AAAAJ:GnPB-g6toBAC

1002050,"We study the dynamics of the awakening during the night for healthy subjects and find that the wake and the sleep periods exhibit completely different behavior: the durations of wake periods are characterized by a scale-free power law distribution, while the durations of sleep periods have an exponential distribution with a characteristic time scale. We find that the characteristic time scale of sleep periods changes throughout the night. In contrast, there is no measurable variation in the power law behavior for the durations of wake periods. We develop a stochastic model which agrees with the data and suggests that the difference in the dynamics of sleep and wake states arises from the constraints on the number of microstates in the sleep-wake system.",C-C Lo and LA Nunes Amaral and Shlomo Havlin and P Ch Ivanov and Thomas Penzel and J-H Peter and H Eugene Stanley,176,12021865600994021959,EPL (Europhysics Letters),5,625,IOP Publishing,Dynamics of sleep-wake transitions during sleep,https://iopscience.iop.org/article/10.1209/epl/i2002-00508-7/meta,57,2002,/scholar?cites=12021865600994021959,Jo0G0c0AAAAJ:hFOr9nPyWt4C

1002051,"In recent years, physicists have started applying concepts and methods of statistical physics to study economic problems. The word “Econophysics” is sometimes used to refer to this work. Much recent work is focused on understanding the statistical properties of financial time series. One reason for this interest is that financial markets are examples of complex interacting systems for which a huge amount of data exist and it is possible that financial time series viewed from a different perspective might yield new results. This article reviews the results of three recent phenomenological studies — (i) The probability distribution of stock price fluctuations: Stock price fluctuations occur in all magnitudes, in analogy to earthquakes — from tiny fluctuations to drastic events, such as market crashes. The distribution of price fluctuations decays with a power-law tail well outside the Lévy stable regime and describes fluctuations …",Vasiliki Plerou and Parameswaran Gopikrishnan and Bernd Rosenow and Luis AN Amaral and H Eugene Stanley,170,15386350949539061006,Physica A: Statistical Mechanics and its Applications,1-4,443-456,North-Holland,Econophysics: financial time series from a statistical physics point of view,https://www.sciencedirect.com/science/article/pii/S0378437100000108,279,2000,/scholar?cites=15386350949539061006,Jo0G0c0AAAAJ:70eg2SAEIzsC

1002052,"Quantifying the dynamics of research activities is of considerable current interest, not least because of recent changes in research and development (R&D) funding 1, 2, 3, 4, 5, 6, 7, 8, 9. Here we quantify and analyse university research activities, and compare their growth dynamics with those of business firms 10, 11, 12, 13, 14. Our study involves the analysis of five distinct databases, the largest of which is a National Science Foundation database of the R&D expenditures in science and engineering for a 17-year period (1979–95) in 719 United States universities. We find that the distribution of growth rates displays a ‘universal’form that does not depend on the size of the university or on the measure of size used; and the width of this distribution decays with size as a power law. These findings are quantitatively similar to those of business firms 10, 11, 12, 13, 14, and so are consistent with the hypothesis that the …",Vasiliki Plerou and Luis A Nunes Amaral and Parameswaran Gopikrishnan and Martin Meyer and H Eugene Stanley,170,15598075405145476786,Nature,6743,433-437,Nature Publishing Group,Similarities between the growth dynamics of university research and of competitive economic activities,https://www.nature.com/articles/22719,400,1999,/scholar?cites=15598075405145476786,Jo0G0c0AAAAJ:RGFaLdJalmkC

1002053,"Many studies demonstrate that there is still a significant gender bias, especially at higher career levels, in many areas including science, technology, engineering, and mathematics (STEM). We investigated field-dependent, gender-specific effects of the selective pressures individuals experience as they pursue a career in academia within seven STEM disciplines. We built a unique database that comprises 437,787 publications authored by 4,292 faculty members at top United States research universities. Our analyses reveal that gender differences in publication rate and impact are discipline-specific. Our results also support two hypotheses. First, the widely-reported lower publication rates of female faculty are correlated with the amount of research resources typically needed in the discipline considered, and thus may be explained by the lower level of institutional support historically received by females. Second, in disciplines where pursuing an academic position incurs greater career risk, female faculty tend to have a greater fraction of higher impact publications than males. Our findings have significant, field-specific, policy implications for achieving diversity at the faculty level within the STEM disciplines.",Jordi Duch and Xiao Han T Zeng and Marta Sales-Pardo and Filippo Radicchi and Shayna Otis and Teresa K Woodruff and Luís A Nunes Amaral,163,15651989300764733168,PloS one,12,e51332,Public Library of Science,The possible role of resource requirements and academic career-choice risk on gender differences in publication rate and impact,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0051332,7,2012,/scholar?cites=15651989300764733168,Jo0G0c0AAAAJ:tKAzc9rXhukC

1002054,"Food webs aim to provide a thorough representation of the trophic interactions found in an ecosystem. The complexity of empirical food webs, however, is leading many ecologists to focus dynamic ecosystem studies on smaller microcosm or mesocosm studies based upon community modules, which comprise three to five species and the interactions likely to have ecological relevance. We provide here a structural counterpart to community modules. We investigate food-web ‘motifs’ which are n-species connected subgraphs found within the food web. Remarkably, we find that the over- and under-representation of three-species motifs in empirical food webs can be understood through comparison to a static food-web model, the niche model. Our result conclusively demonstrates that predation upon species with some ‘characteristic’ niche value is the prey selection mechanism consistent with the structural properties …",Daniel B Stouffer and Juan Camacho and Wenxin Jiang and Luís A Nunes Amaral,160,813528047155309038,Proceedings of the Royal Society B: Biological Sciences,1621,1931-1940,The Royal Society,Evidence for the existence of a robust pattern of prey selection in food webs,https://royalsocietypublishing.org/doi/abs/10.1098/rspb.2007.0571,274,2007,/scholar?cites=813528047155309038,Jo0G0c0AAAAJ:mB3voiENLucC

1002055,"Intervality of a food web is related to the number of trophic dimensions characterizing the niches in a community. We introduce here a mathematically robust measure for food web intervality. It has previously been noted that empirical food webs are not strictly interval; however, upon comparison to suitable null hypotheses, we conclude that empirical food webs actually do exhibit a strong bias toward contiguity of prey, that is, toward intervality. Further, our results strongly suggest that empirically observed species and their diets can be mapped onto a single dimension. This finding validates a critical assumption in the recently proposed static niche model and provides guidance for ongoing efforts to develop dynamic models of ecosystems.",Daniel B Stouffer and Juan Camacho and Luís A Nunes Amaral,141,9001566317407698441,Proceedings of the National Academy of Sciences,50,19015-19020,National Academy of Sciences,A robust measure of food web intervality,https://www.pnas.org/content/103/50/19015.short,103,2006,/scholar?cites=9001566317407698441,Jo0G0c0AAAAJ:M05iB0D1s5AC

1002056,"The response of an ecosystem to perturbations is mediated by both antagonistic and facilitative interactions between species. It is thought that a community's resilience depends crucially on the food web—the network of trophic interactions—and on the food web's degree of compartmentalization. Despite its ecological importance, compartmentalization and the mechanisms that give rise to it remain poorly understood. Here we investigate several definitions of compartments, propose ways to understand the ecological meaning of these definitions, and quantify the degree of compartmentalization of empirical food webs. We find that the compartmentalization observed in empirical food webs can be accounted for solely by the niche organization of species and their diets. By uncovering connections between compartmentalization and species' diet contiguity, our findings help us understand which perturbations can result …",Roger Guimerà and DB Stouffer and Marta Sales-Pardo and EA Leicht and MEJ Newman and Luis AN Amaral,140,1666922814112957430,Ecology,10,2941-2951,Ecological Society of America,Origin of compartmentalization in food webs,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/09-1175.1,91,2010,/scholar?cites=1666922814112957430,Jo0G0c0AAAAJ:MXK_kJrjxJIC

1002057,"It is common knowledge that any two firms in the economy are correlated. Even firms belonging to different sectors of an industry may be correlated because of “indirect” correlations. How can we analyze and understand these correlations? This article reviews recent results regarding cross-correlations between stocks. Specifically, we use methods of random matrix theory (RMT), which originated from the need to understand the interactions between the constituent elements of complex interacting systems, to analyze the cross-correlation matrix C of returns. We analyze 30-min returns of the largest 1000 US stocks for the 2-year period 1994–1995. We find that the statistics of approximately 20 of the largest eigenvalues (2%) show deviations from the predictions of RMT. To test that the rest of the eigenvalues are genuinely random, we test for universal properties such as eigenvalue spacings and eigenvalue …",Vasiliki Plerou and Parameswaran Gopikrishnan and Bernd Rosenow and LA Nunes Amaral and H Eugene Stanley,140,334646115038774731,Physica A: Statistical Mechanics and its Applications,3-4,374-382,North-Holland,A random matrix theory approach to financial cross-correlations,https://www.sciencedirect.com/science/article/pii/S0378437100003769,287,2000,/scholar?cites=334646115038774731,Jo0G0c0AAAAJ:VL0QpB8kHFEC

1002058,"This paper is a brief summary of a talk that was designed to address the question of whether two of the pillars of the field of phase transitions and critical phenomena – scale invariance and universality – can be useful in guiding research on a broad class of complex phenomena. We shall see that while scale invariance has been tested for many years, universality is relatively more rarely discussed. In particular, we shall develop a heuristic argument that serves to make more plausible the universality hypothesis in both thermal critical phenomena and percolation phenomena, and suggest that this argument could be developed into a possible coherent approach to understanding the ubiquity of scale invariance and universality in a wide range of complex systems.",H Eugene Stanley and LAN Amaral and P Gopikrishnan and P Ch Ivanov and TH Keitt and V Plerou,140,4470587810778163709,Physica A: Statistical Mechanics and its Applications,1-4,60-68,North-Holland,Scale invariance and universality: organizing principles in complex systems,https://www.sciencedirect.com/science/article/pii/S0378437100001953,281,2000,/scholar?cites=4470587810778163709,Jo0G0c0AAAAJ:qjMakFHDy7sC

1002059,"In the preceding paper [1] we presented empirical results describing the growth of publicly-traded United States manufacturing firms within the years 1974-1993. Our results suggest that the data can be described by a scaling approach. Here, we propose models that may lead to some insight into these phenomena. First, we study a model in which the growth rate of a company is affected by a tendency to retain an"" optimal"" size. That model leads to an exponential distribution of the logarithm of the growth rate in agreement with the empirical results. Then, we study a hierarchical tree-like model of a company that enables us to relate the two parameters of the model to the exponent , which describes the dependence of the standard deviation of the distribution of growth rates on size. We find that , where z defines the mean branching ratio of the hierarchical tree and  is the probability that the lower …",Sergey V Buldyrev and Luis A Nunes Amaral and Shlomo Havlin and Heiko Leschhorn and Philipp Maass and Michael A Salinger and H Eugene Stanley and Michael HR Stanley,140,14757155623168722241,Journal de Physique I,4,635-650,EDP Sciences,Scaling behavior in economics: II. Modeling of company growth,https://jp1.journaldephysique.org/articles/jp1/abs/1997/04/jp1v7p635/jp1v7p635.html,7,1997,/scholar?cites=14757155623168722241,Jo0G0c0AAAAJ:_OXeSy2IsFwC

1002060,"We present several recent studies based on statistical physics concepts that can be used as diagnostic tools for heart failure. We describe the scaling exponent characterizing the long-range correlations in heartbeat time series as well as the multifractal features recently discovered in heartbeat rhythm. It is found that both features, the long-range correlations and the multifractility, are weaker in cases of heart failure.",S Havlin and LA Nunes Amaral and Y Ashkenazy and AL Goldberger and P Ch Ivanov and C-K Peng and HE Stanley,135,14734974373680420939,Physica A: Statistical Mechanics and its Applications,1-2,99-110,North-Holland,Application of statistical physics to heartbeat diagnosis,https://www.sciencedirect.com/science/article/pii/S0378437199003337,274,1999,/scholar?cites=14734974373680420939,Jo0G0c0AAAAJ:9vf0nzSNQJEC

1002061,"We present numerical evidence for the existence of two distinct universality classes characterizing driven interface roughening in the presence of quenched disorder. The evidence is based on the behavior of λ, the coefficient of the nonlinear term in the growth equation. Specifically, for three of the models studied, λ→∞ at the depinning transition, while for the two other models, λ→ 0.",Luís A Nunes Amaral and Albert-László Barabási and H Eugene Stanley,134,17532580818698062843,Physical review letters,1,62,American Physical Society,Universality classes for interface growth with quenched disorder,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.73.62,73,1994,/scholar?cites=17532580818698062843,Jo0G0c0AAAAJ:RYcK_YlVTxYC

1002062,"Many physical and physiological signals exhibit complex scale-invariant features characterized by 1/f scaling and long-range power-law correlations, indicating a possibly common control mechanism. Specifically, it has been suggested that dynamical processes, influenced by inputs and feedback on multiple time scales, may be sufficient to give rise to 1/f scaling and scale invariance. Two examples of physiologic signals that are the output of hierarchical multiscale physiologic systems under neural control are the human heartbeat and human gait. Here we show that while both cardiac interbeat interval and gait interstride interval time series under healthy conditions have comparable 1/f scaling, they still may belong to different complexity classes. Our analysis of the multifractal scaling exponents of the fluctuations in these two signals demonstrates that in contrast to the multifractal behavior found in healthy heartbeat …",Plamen Ch Ivanov and Qianli DY Ma and Ronny P Bartsch and Jeffrey M Hausdorff and Luís A Nunes Amaral and Verena Schulte-Frohlinde and H Eugene Stanley and Mitsuru Yoneyama,132,510308153904648222,Physical Review E,4,041920,American Physical Society,Levels of complexity in scale-invariant neural signals,https://journals.aps.org/pre/abstract/10.1103/PhysRevE.79.041920,79,2009,/scholar?cites=510308153904648222,Jo0G0c0AAAAJ:EUQCXRtRnyEC

1002063,"The role of mentorship in protégé performance is a matter of importance to academic, business and governmental organizations. Although the benefits of mentorship for protégés, mentors and their organizations are apparent 1, 2, 3, 4, 5, 6, 7, 8, 9, the extent to which protégés mimic their mentors’ career choices and acquire their mentorship skills is unclear 10, 11, 12, 13, 14, 15, 16. The importance of a science, technology, engineering and mathematics workforce to economic growth and the role of effective mentorship in maintaining a ‘healthy’such workforce demand the study of the role of mentorship in academia. Here we investigate one aspect of mentor emulation by studying mentorship fecundity—the number of protégés a mentor trains—using data from the Mathematics Genealogy Project 17, which tracks the mentorship record of thousands of mathematicians over several centuries. We demonstrate that …",R Dean Malmgren and Julio M Ottino and Luís A Nunes Amaral,130,14257010618447232529,Nature,7298,622-626,Nature Publishing Group,The role of mentorship in protégé performance,https://www.nature.com/articles/nature09040?free=2,465,2010,/scholar?cites=14257010618447232529,Jo0G0c0AAAAJ:nb7KW1ujOQ8C

1002064,"We investigate the relationship between structure and robustness in the metabolic networks of Escherichia coli, Methanosarcina barkeri, Staphylococcus aureus, and Saccharomyces cerevisiae, using a cascading failure model based on a topological flux balance criterion. We find that, compared to appropriate null models, the metabolic networks are exceptionally robust. Furthermore, by decomposing each network into rigid clusters and branched metabolites, we demonstrate that the enhanced robustness is related to the organization of branched metabolites, as rigid cluster formations in the metabolic networks appear to be consistent with null model behavior. Finally, we show that cascading in the metabolic networks can be described as a percolation process.",Ashley G Smart and Luis AN Amaral and Julio M Ottino,129,2287312776432827278,Proceedings of the National Academy of Sciences,36,13223-13228,National Academy of Sciences,Cascading failure and robustness in metabolic networks,https://www.pnas.org/content/105/36/13223.short,105,2008,/scholar?cites=2287312776432827278,Jo0G0c0AAAAJ:yD5IFk8b50cC

1002065,"We investigate the relation between trading activity—measured by the number of trades N t—and the price change G t for a given stock over a time interval [t, t+ t]. We relate the time-dependent standard deviation of price changes—volatility—to two microscopic quantities: the number of transactions N t in t and the variance W2 t of the price changes for all transactions in t. We find that N t displays power-law decaying time correlations whereas W t displays only weak time correlations, indicating that the long-range correlations previously found in| G t| are largely due to those of N t. Further, we analyse the distribution P {N t> x} and find an asymptotic behaviour consistent with a power-law decay. We then argue that the tail-exponent of P {N t> x} is insufficient to account for the tail-exponent of P {G t> x}. Since N t and W t display only weak interdependence, we argue that the fat tails of the distribution P {G t> x} arise from …",Vasiliki Plerou and Parameswaran Gopikrishnan and Xavier Gabaix and Luıs A Nunes Amaral and H Eugene Stanley,129,6702167892815341019,Quantitative Finance,2,262-269,Taylor & Francis Journals,"Price fluctuations, market activity and trading volume",https://www.tandfonline.com/doi/pdf/10.1088/1469-7688/1/2/308,1,2001,/scholar?cites=6702167892815341019,Jo0G0c0AAAAJ:dTyEYWd-f8wC

1002066,"We map the conformation space of a short lattice polymer chain to a network, where i) the vertices of the network have a one-to-one correspondence to the conformations of the chain, and ii) a link between two vertices indicates the possibility of switching from one conformation to the other by a single Monte Carlo move of the chain. We find that the geometric properties of this network are similar to those of small-world networks, namely, the diameter of conformation space increases, for large networks, as the logarithm of the number of conformations, while locally the network appears to have low dimensionality.",Antonio Scala and LA Nunes Amaral and Marc Barthélémy,120,7223753980097538509,EPL (Europhysics Letters),4,594,IOP Publishing,Small-world networks and the conformation space of a short lattice polymer chain,https://iopscience.iop.org/article/10.1209/epl/i2001-00457-7/meta,55,2001,/scholar?cites=7223753980097538509,Jo0G0c0AAAAJ:2osOgNQ5qMEC

1002067,"Various physical, social, and biological systems generate complex fluctuations with correlations across multiple time scales. In physiologic systems, these long-range correlations are altered with disease and aging. Such correlated fluctuations in living systems have been attributed to the interaction of multiple control systems; however, the mechanisms underlying this behavior remain unknown. Here, we show that a number of distinct classes of dynamical behaviors, including correlated fluctuations characterized by 1/f scaling of their power spectra, can emerge in networks of simple signaling units. We found that, under general conditions, complex dynamics can be generated by systems fulfilling the following two requirements, (i) a “small-world” topology and (ii) the presence of noise. Our findings support two notable conclusions. First, complex physiologic-like signals can be modeled with a minimal set of …",Luís AN Amaral and Albert Díaz-Guilera and Andre A Moreira and Ary L Goldberger and Lewis A Lipsitz,117,13487840890314547452,Proceedings of the National Academy of Sciences,44,15551-15555,National Academy of Sciences,Emergence of complex dynamics in a simple model of signaling networks,https://www.pnas.org/content/101/44/15551.short,101,2004,/scholar?cites=13487840890314547452,Jo0G0c0AAAAJ:SeFeTyx0c_EC

1002068,"The difference between the complicated and the complex is not just quantitative; it is also qualitative. Complexity requires both an augmentation of the conceptual framework and new tools. In this manuscript we describe the challenges faced when studying complex systems and describe how scientists from many different areas have responded to these challenges. We briefly describe the toolkit used for studying complex systems: nonlinear dynamics, statistical physics, and network theory. We place particular emphasis on network theory due to the explosive rate of advance that the field has recently experienced. We argue that chemical engineering—conversant with a systems viewpoint that is deeply embedded in its culture and the ability to tackle problems across a broad range of length and time scales—is in excellent position to master and develop new tools and to tackle the many challenges posed by complex …",LAN Amaral and JM Ottino,112,12911110592054035509,Chemical Engineering Science,8-9,1653-1666,Pergamon,Complex systems and networks: challenges and opportunities for chemical and biological engineers,https://www.sciencedirect.com/science/article/pii/S0009250904000818,59,2004,/scholar?cites=12911110592054035509,Jo0G0c0AAAAJ:zYLM7Y9cAGgC

1002069,,LA Nunes Amaral and AL Goldberger and S Havlin and MB Rosenblum and Z Struzik and HE Stanley,111,15910583288408169201,Nature,,461-465,,Multifractality in healthy heartbeat dynamics,http://scholar.google.com/scholar?cluster=15910583288408169201&hl=en&oi=scholarr,399,1999,/scholar?cites=15910583288408169201,Jo0G0c0AAAAJ:5bg8sr1QxYwC

1002070,"We perform a systematic study of several models that have been proposed for the purpose of understanding the motion of driven interfaces in disordered media. We identify two distinct universality classes.(i) One of these, referred to as directed percolation depinning (DPD), can be described by a Langevin equation similar to the Kardar-Parisi-Zhang equation, but with quenched disorder.(ii) The other, referred to as quenched Edwards-Wilkinson (QEW), can be described by a Langevin equation similar to the Edwards-Wilkinson equation but with quenched disorder. We find that for the DPD universality class, the coefficient λ of the nonlinear term diverges at the depinning transition, while for the QEW universality class, either λ= 0 or λ→ 0 as the depinning transition is approached. The identification of the two universality classes allows us to better understand many of the results previously obtained experimentally and …",Luís A Nunes Amaral and Albert-László Barabási and Hernán A Makse and H Eugene Stanley,110,14588742146759825299,Physical review E,4,4087,American Physical Society,Scaling properties of driven interfaces in disordered media,https://journals.aps.org/pre/abstract/10.1103/PhysRevE.52.4087,52,1995,/scholar?cites=14588742146759825299,Jo0G0c0AAAAJ:lSLTfruPkqcC

1002071,"Inspired by work of both Widom and Mandelbrot, we analyze the Computstat database comprising all publicly traded United States manufacturing companies in the years 1974–1993. We find that the distribution of company size remains stable for the 20 years we study, i.e., the mean value and standard deviation remain approximately constant. We study the distribution of sizes of the “new” companies in each year and find it to be well approximated by a log- normal. We find (i) the distribution of the logarithm of the growth rates, for a fixed growth period of T years, and for companies with approximately the same size S displays an exponential “tent-shaped” form rather than the bell-shaped Gaussian, one would expect for a log-normal distribution, and (ii) the fluctuations in the growth rates — measured by the width of this distribution σT — decrease with company size and increase with time T. We find that for annual …",Luis A Nunes Amaral and Sergey V Buldyrev and Shlomo Havlin and Philipp Maass and Michael A Salinger and H Eugene Stanley and Michael HR Stanley,109,17796613017874928350,Physica A: Statistical Mechanics and its Applications,1-4,1-24,North-Holland,Scaling behavior in economics: the problem of quantifying company growth,https://www.sciencedirect.com/science/article/pii/S0378437197003014,244,1997,/scholar?cites=17796613017874928350,Jo0G0c0AAAAJ:-f6ydRqryjwC

1002072,"The increasing availability of electronic communication data, such as that arising from e-mail exchange, presents social and information scientists with new possibilities for characterizing individual behavior and, by extension, identifying latent structure in human populations. Here, we propose a model of individual e-mail communication that is sufficiently rich to capture meaningful variability across individuals, while remaining simple enough to be interpretable. We show that the model, a cascading non-homogeneous Poisson process, can be formulated as a double-chain hidden Markov model, allowing us to use an efficient inference algorithm to estimate the model parameters from observed data. We then apply this model to two e-mail data sets consisting of 404 and 6,164 users, respectively, that were collected from two universities in different countries and years. We find that the resulting best-estimate parameter …",R Dean Malmgren and Jake M Hofman and Luis AN Amaral and Duncan J Watts,100,3851937132061079066,,,607-616,,Characterizing individual communication patterns,https://dl.acm.org/doi/abs/10.1145/1557019.1557088,,2009,/scholar?cites=3851937132061079066,Jo0G0c0AAAAJ:mNrWkgRL2YcC

