id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations 
1028061,"The hydroxyl radical scavenging capability of vinpocetine was studied in vitro by aromatic hydroxylation and deoxyribose degradation methods. Hydroxyl radicals were generated by the Fenton reaction. The effect of vinpocetine was compared to other antioxidants, to mannitol, vitamin E and dimethyl sulfoxide. The antioxidant capacity of vinpocetine is near to vitamin E, and higher than that of mannitol.",VA Olah and G Balla and J Balla and A Szabolcs and L Karmazsin,27,16568303781938192009,Acta paediatrica Hungarica,2,309-316,,An in vitro study of the hydroxyl scavenger effect of Cavinton.,https://europepmc.org/article/med/2174249,30,1990,/scholar?cites=16568303781938192009,ePh3FuQAAAAJ:9ZlFYXVOiuMC
1028062,"Administration of bisphosphonates for cancer bone metastases, especially by the iv route, carries a certain, wellestablished risk of deterioration of renal function [1–9]. Although toxic acute tubular necrosis and collapsing focal segmental glomerulosclerosis have been implicated in the mechanism of renal toxicity [10–12], the pathogenesis is still poorly understood. In patients who have pre-existing chronic kidney disease (CKD) or other risk factors for the deterioration of renal function, for example, multiple myeloma, diabetes mellitus, hypertension, or advanced age, the administration of bisphosphonates is to be carried out with caution to avoid its deleterious effect on kidney function [13, 14]. Renal function monitoring guidelines have been introduced to reduce the incidence of this serious, potentially life-threatening, adverse event, and serum creatinine level measurement has been proposed as the primary parameter to assess renal risk and to provide guidance to avoid renal toxicity when zoledronic acid is administered [15]. However, excessive changes in glomerular filtration rate (GFR)—the most important parameter in assessing kidney function—correspond to only small changes in plasma creatinine concentration when patients have near normal to mildly/moderately impaired renal function [16, 17], making plasma creatinine a poor indicator of the corresponding GFR in the earlier stages of CKD. GFR must decline to approximately half the normal level before the serum creatinine concentration rises above the upper limit of normal [18]. Moreover, the plasma creatinine level underestimates renal impairment in those with reduced muscle mass …",Jozsef Balla,26,9767742298462337226,The Oncologist,,306-308,,The Issue of Renal Safety of Zoledronic Acid from a Nephrologist’s,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.497.435&rep=rep1&type=pdf,10,2005,/scholar?cites=9767742298462337226,ePh3FuQAAAAJ:QIV2ME_5wuYC
1028063,"Oxidative modification of LDL is implicated in the pathogenesis of atherosclerosis (1, 2). Susceptibility of LDL to oxidative modification is suggested to be an independent risk factor for coronary atherosclerosis, and recent epidemiological studies revealed protective effects of antioxidants on development and progression of atherosclerosis",László Ujhelyi and József Balla and László Muszbek and György Kakuk and John Belcher and Harry S Jacob and Gregory M Vercellotti and György Balla,26,11287738151716768010,Clinical chemistry,8,1762-1764,Clinical Chemistry,A microassay to assess the oxidative resistance of low-density lipoproteins,http://scholar.google.com/scholar?cluster=11287738151716768010&hl=en&oi=scholarr,44,1998,/scholar?cites=11287738151716768010,ePh3FuQAAAAJ:mVmsd5A6BfQC
1028064,"Iron‐mediated oxidation of low‐density lipoprotein has been implicated in the pathogenesis of vascular disorders such as atherosclerosis. The present investigations were performed to test whether hydrophobic fungal siderophores – hexadentate trihydroxamates desferricoprogen, desferrichrome, desferrirubin, and desferrichrysin – might suppress heme‐catalyzed LDL oxidation and the toxic effects of heme‐treated LDL on vascular endothelium. Indeed, two of these – desferricoprogen and desferrichrome – markedly increased the resistance of LDL to heme‐catalyzed oxidation. In similar dose–response fashion, these siderophores also inhibited the generation of LDL products cytotoxic to human vascular endothelium. When iron‐free fungal siderophores were added to LDL/heme oxidation reactions, the product failed to induce heme oxygenase‐1, a surrogate marker for the noncytocidal effects of oxidized LDL …",István Pócsi and Viktória Jeney and Pál Kertai and Imre Pócsi and Tamás Emri and Gyöngyi Gyémánt and László Fésüs and József Balla and György Balla,22,18417391620506571853,Molecular nutrition & food research,12,1434-1447,WILEY‐VCH Verlag,Fungal siderophores function as protective agents of LDL oxidation and are promising anti‐atherosclerotic metabolites in functional food,https://onlinelibrary.wiley.com/doi/abs/10.1002/mnfr.200700467,52,2008,/scholar?cites=18417391620506571853,ePh3FuQAAAAJ:j3f4tGmQtD8C
1028065,"Despite the prevalence and recognition of its detrimental impact, clinical complications of sepsis remain a major challenge. Here, we investigated the effects of myeloid ferritin heavy chain (FtH) in regulating the pathogenic sequelae of sepsis. We demonstrate that deletion of myeloid FtH leads to protection against lipopolysaccharide-induced endotoxemia and cecal ligation and puncture-induced model of sepsis as evidenced by reduced cytokine levels, multi-organ dysfunction and mortality. We identified that such protection is predominantly mediated by the compensatory increase in circulating ferritin (ferritin light chain; FtL) in the absence of myeloid FtH. Our in vitro and in vivo studies indicate that prior exposure to ferritin light chain restrains an otherwise dysregulated response to infection. These findings are mediated by an inhibitory action of FtL on NF-κB activation, a key signaling pathway that is implicated in the pathogenesis of sepsis. We further identified that LPS mediated activation of MAPK pathways, specifically, JNK and ERK were also reduced with FtL pre-treatment. Taken together, our findings elucidate a crucial immunomodulatory function for circulating ferritin that challenges the traditional view of this protein as a mere marker of body iron stores. Accordingly, these findings will stimulate investigations to the adaptive nature of this protein in diverse clinical settings.",Abolfazl Zarjou and Laurence M Black and Kayla R McCullough and Travis D Hull and Stephanie K Esman and Ravindra Boddu and Sooryanarayana Varambally and Darshan S Chandrashekar and Wenguang Feng and Paolo Arosio and Maura Poli and Jozsef Balla and Subhashini Bolisetty,21,16652397761406131593,Frontiers in immunology,,131,Frontiers,Ferritin light chain confers protection against sepsis-induced inflammation and organ injury,https://www.frontiersin.org/articles/10.3389/fimmu.2019.00131/full,10,2019,/scholar?cites=16652397761406131593,ePh3FuQAAAAJ:fbc8zXXH2BUC
1028066,"Aim: Approximately 20-50% of IgA nephropathy patients develop end-stage renal disease. We have previously found enhanced oxidative stress and decreased antioxidant capacity in red blood cells of IgA nephropathy patients. In this study we assess oxidative stress, non-enzymatic glycation, oxidative resistance of low-density lipoprotein and its α-tocopherol content in these patients. Patients and methods: Non-enzymatic glycation and oxidative stress were assessed in 88 IgA nephropathy patients by measuring advanced glycation end products, Nϵ-carboxy-methyl-lysine, thiobarbituric acid reactive substances, oxidative resistance of low-density lipoprotein and its α-tocopherol content. Results: Advanced glycation end products (2659±958 au) and Nϵ-carboxymethyl-lysine (563±215 ng/ml) were significantly higher in IgA nephropathy patients with decreased renal function compared to those with normal …",T Vas and Z Wagner and V Jenei and Z Varga and T Kovacs and I Wittmann and R Schinzel and G Balla and J Balla and A Heidland and J Nagy,21,6004778823858686636,Clinical nephrology,5,,,Oxidative stress and non-enzymatic glycation in IgA nephropathy.,http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=03010430&AN=18695359&h=1Dy3W8OgrfXqbVv6R4whYABI9%2BW6ZLjyBB1UAyDuRvryq%2FgP5ZFuPi8Xe%2FwaL954ppvDNX9FVsPhiCdF1XaPpg%3D%3D&crl=c,64,2005,/scholar?cites=6004778823858686636,ePh3FuQAAAAJ:r0BpntZqJG4C
1028067,"Herpes simplex virus (HSV) infection is histopathologically associated with vascular injury, fibrinoid necrosis and inflammatory cell infiltrates. We have previously shown in vitro that HSV infection of human umbilical vein endothelial cells (HUVEC) promotes a procoagulant phenotype manifest by the induction of tissue factor, the loss of thrombomodulin, and an increase in platelet adhesion. In these studies we examined the effects of HSV infection on HUVEC plasminogen activator inhibitor type 1 (PAI-1) and tissue plasminogen activator (t-PA). HSV infection caused the loss of PAI-1 in the extracellular matrix (ECM) and that released into the supernatant of HUVEC. Both activity and antigen levels of the Serpin inhibitor are diminished as a result of HSV infection. The loss of inhibitor is not secondary to diminished vitronectin (Vn), the primary binding protein of PAI-1 in the ECM, but appears to be secondary to …",Robert A Bok and Harry S Jacob and Jozsef Balla and Margaret Juckett and Theresa Stelle and Marie A Shatos and Gregory M Vercellotti,20,10808157073191340904,Thrombosis and haemostasis,03,253-258,Schattauer GmbH,Herpes simplex virus decreases endothelial cell plasminogen activator inhibitor,https://www.thieme-connect.com/products/ejournals/abstract/10.1055/s-0038-1651590,70,1993,/scholar?cites=10808157073191340904,ePh3FuQAAAAJ:-f6ydRqryjwC
1028068,"Vascular calcification is a frequent complication of atherosclerosis, diabetes and chronic kidney disease. In the latter group of patients, calcification is commonly seen in tunica media where smooth muscle cells (SMC) undergo osteoblastic transformation. Risk factors such as elevated phosphorus levels and vitamin D3 analogues have been identified. In the light of earlier observations by our group and others, we sought to inhibit SMC calcification via induction of ferritin. Human aortic SMC were cultured using β‐glycerophosphate with activated vitamin D3, or inorganic phosphate with calcium, and induction of alkaline phosphatase (ALP) and osteocalcin as well as accumulation of calcium were used to monitor osteoblastic transformation. In addition, to examine the role of vitamin D3 analogues, plasma samples from patients on haemodialysis who had received calcitriol or paricalcitol were tested for their tendency to …",Gergely Becs and Abolfazl Zarjou and Anupam Agarwal and Katalin Éva Kovács and Ádám Becs and Mónika Nyitrai and Enikő Balogh and Emese Bányai and John W Eaton and Paolo Arosio and Maura Poli and Viktória Jeney and József Balla and György Balla,19,4937660158775348723,Journal of Cellular and Molecular Medicine,2,217-230,,Pharmacological induction of ferritin prevents osteoblastic transformation of smooth muscle cells,https://onlinelibrary.wiley.com/doi/abs/10.1111/jcmm.12682,20,2016,/scholar?cites=4937660158775348723,ePh3FuQAAAAJ:fEOibwPWpKIC
1028069,"The infiltration of red blood cells into atheromatous plaques is implicated in atherogenesis. Inside the lesion, hemoglobin (Hb) is oxidized to ferri- and ferrylHb which exhibit prooxidant and proinflammatory activities. Cystathione gamma-lyase- (CSE-) derived H2S has been suggested to possess various antiatherogenic actions. Expression of CSE was upregulated predominantly in macrophages, foam cells, and myofibroblasts of human atherosclerotic lesions derived from carotid artery specimens of patients. A similar pattern was observed in aortic lesions of apolipoprotein E-deficient mice on high-fat diet. We identified several triggers for inducing CSE expression in macrophages and vascular smooth muscle cells including heme, ferrylHb, plaque lipids, oxidized low-density lipoprotein, tumor necrosis factor-α, and interleukin-1β. In the interplay between hemoglobin and atheroma lipids, H2S significantly mitigated oxidation of Hb preventing the formation of ferrylHb derivatives, therefore providing a novel function as a heme-redox-intermediate-scavenging antioxidant. By inhibiting Hb-lipid interactions, sulfide lowered oxidized Hb-mediated induction of adhesion molecules in endothelium and disruption of endothelial integrity. Exogenous H2S inhibited heme and Hb-mediated lipid oxidation of human atheroma-derived lipid and human complicated lesion. Our study suggests that the CSE/H2S system represents an atheroprotective pathway for removing or limiting the formation of oxidized Hb and lipid derivatives in the atherosclerotic plaque.",László Potor and Péter Nagy and Gábor Méhes and Zoltán Hendrik and Viktória Jeney and Dávid Pethő and Anita Vasas and Zoltán Pálinkás and Enikő Balogh and Ágnes Gyetvai and Matthew Whiteman and Roberta Torregrossa and Mark E Wood and Sándor Olvasztó and György Balla and József Balla,17,9039403051196819679,Oxidative medicine and cellular longevity,,,Hindawi,Hydrogen sulfide abrogates hemoglobin-lipid interaction in atherosclerotic lesion,https://www.hindawi.com/journals/omcl/2018/3812568/abs/,2018,2018,/scholar?cites=9039403051196819679,ePh3FuQAAAAJ:9c2xU6iGI7YC
1028070,"Severe hyperhomocysteinemia (HHC) is associated with atherosclerosis. In hemodialysis (HD) patients, one of the main causes of death is cardiovascular disease. In animals, trace elements such as cobalt, copper, iron, and nickel ameliorated vitamin B12 deficiency-induced HHC. However, correlations between plasma total homocysteine (tHcy) and trace elements in HD patients have not been investigated. Therefore, tHcy, folate, vitamin B12, trace elements (cobalt, copper, iron, and nickel), and some laboratory parameters such as serum total protein, albumin, transferrin, ferritin, C-reactive protein (CRP), and interleukin-6 concentrations were determined in 122 hemodialysis patients. When patients were divided into groups according to their tHcy, we found no significant differences in concentrations of cobalt, copper, and total protein, while nickel was higher, and folate, vitamin B12, and iron were lower in …",Monika Katko and Ildiko Kiss and Istvan Karpati and Andras Kadar and Janos Matyus and Eva Csongradi and Jozsef Posta and Gyorgy Paragh and Jozsef Balla and Bela Kovacs and Zsuzsa Varga,16,1169026202117951015,Biological trace element research,3,195,Humana Press Inc,Relationship between serum nickel and homocysteine concentration in hemodialysis patients,https://link.springer.com/article/10.1007/s12011-008-8139-2,124,2008,/scholar?cites=1169026202117951015,ePh3FuQAAAAJ:R3hNpaxXUhUC
1028071,"Intracellular free heme predisposes to oxidant-mediated tissue damage. We hypothesized that free heme causes alterations in myocardial contractility via disturbed structure and/or regulation of the contractile proteins. Isometric force production and its Ca2+-sensitivity (pCa50) were monitored in permeabilized human ventricular cardiomyocytes. Heme exposure altered cardiomyocyte morphology and evoked robust decreases in Ca2+-activated maximal active force (Fo) while increasing Ca2+-independent passive force (Fpassive). Heme treatments, either alone or in combination with H2O2, did not affect pCa50. The increase in Fpassive started at 3 µM heme exposure and could be partially reversed by the antioxidant dithiothreitol. Protein sulfhydryl (SH) groups of thick myofilament content decreased and sulfenic acid formation increased after treatment with heme. Partial restoration in the SH group content was …",Gerardo Alvarado and Viktória Jeney and Attila Tóth and Éva Csősz and Gergő Kalló and An T Huynh and Csaba Hajnal and Judit Kalász and Enikő T Pásztor and István Édes and Magnus Gram and Bo Akerström and Ann Smith and John W Eaton and György Balla and Zoltán Papp and József Balla,15,6468167527647580557,Free Radical Biology and Medicine,,248-262,Pergamon,Heme-induced contractile dysfunction in human cardiomyocytes caused by oxidant damage to thick filament proteins,https://www.sciencedirect.com/science/article/pii/S0891584915005249,89,2015,/scholar?cites=6468167527647580557,ePh3FuQAAAAJ:-_dYPAW6P2MC
1028072,"The present study evaluates a hypothesis that diet-related hypercholesterolemia increases oxidative stress-related burden to cardiovascular tissue, resulting in progressively increased mortality, along with deterioration of electrophysiological and enzymatic function in rabbit myocardium. New Zealand white rabbits were divided into four groups, defined as follows: GROUP I, cholesterol-free rabbit chow for 12 weeks; GROUP II, cholesterol-free chow, 40 weeks; GROUP III, chow supplemented with 2% cholesterol, 12 weeks; GROUP IV, chow supplemented with 2% cholesterol, 40 weeks. At the 12 and 40 weeks time points, animals in each of the aforementioned cohorts were subjected to echocardiographic measurements, followed by sacrifice. Significant deterioration in major outcome variables measured in the present study were observed only in animals maintained for 40 weeks on 2% cholesterol-supplemented chow, with much lesser adverse effects noted in animals fed high cholesterol diets for only 12 weeks. It was observed that rabbits receiving high cholesterol diets for 40 weeks exhibited significantly increased mortality, worsened ejection fraction and general deterioration of cardiac functions, along with increased atherosclerotic plaque formation and infarct size. Additionally, myocardium of GROUP IV animals was observed to contain lower levels of heme oxygenase-1 (HO-1) and cytochrome c oxidase III (COX III) protein relative to the controls. View Full-Text",Attila Kertész and Mariann Bombicz and Daniel Priksz and Jozsef Balla and Gyorgy Balla and Rudolf Gesztelyi and Balazs Varga and David D Haines and Arpad Tosaki and Bela Juhasz,15,4079980181874097726,International Journal of Molecular Sciences,9,19086-19108,Multidisciplinary Digital Publishing Institute,Adverse impact of diet-induced hypercholesterolemia on cardiovascular tissue homeostasis in a rabbit model: time-dependent changes in cardiac parameters,https://www.mdpi.com/1422-0067/14/9/19086,14,2013,/scholar?cites=4079980181874097726,ePh3FuQAAAAJ:AXPGKjj_ei8C
1028073,"The prevalence of vascular disorders continues to rise worldwide. Parallel with that, new pathophysiological pathways have been discovered, providing possible remedies for prevention and therapy in vascular diseases. Growing evidence suggests that endoplasmic reticulum (ER) stress is involved in a number of vasculopathies, including atherosclerosis, vascular brain events, and diabetes. Heme, which is released from hemoglobin or other heme proteins, triggers various pathophysiological consequence, including heme stress as well as ER stress. The potentially toxic free heme is converted by heme oxygenases (HOs) into carbon monoxide (CO), iron, and biliverdin (BV), the latter of which is reduced to bilirubin (BR). Redox-active iron is oxidized and stored by ferritin, an iron sequestering protein which exhibits ferroxidase activity. In recent years, CO, BV, and BR have been shown to control cellular processes such as inflammation, apoptosis, and antioxidant defense. This review covers our current knowledge about how heme induced endoplasmic reticulum stress (HIERS) participates in the pathogenesis of vascular disorders and highlights recent discoveries in the molecular mechanisms of HO-mediated cytoprotection in heme stress and ER stress, as well as crosstalk between ER stress and HO-1. Furthermore, we focus on the translational potential of HIERS and heme oxygenase-1 (HO-1) in atherosclerosis, diabetes mellitus, and brain hemorrhage. View Full-Text",Tamás Gáll and György Balla and József Balla,14,9069047398789387489,,15,3675,Multidisciplinary Digital Publishing Institute,"Heme, heme oxygenase, and endoplasmic reticulum stress—A new insight into the pathophysiology of vascular diseases",https://www.mdpi.com/1422-0067/20/15/3675,20,2019,/scholar?cites=9069047398789387489,ePh3FuQAAAAJ:wMgC3FpKEyYC
1028074,"Antiphospholipid syndrome is characterized by multiple arterial and/or venous thrombotic events, recurrent fetal losses in the presence of antiphospholipid antibodies (aPL). Catastrophic antiphospholipid syndrome is a life-threatening, rare subset of antiphospholipid syndrome when the thrombotic events affect at least three organs, and clinical manifestations develop simultaneously or within a week. Diagnostically, small vessel occlusions can be detected by histopathology in the presence of aPL. Our case report describes an 18-year-old man who has been treated for antiphospholipid syndrome associated with systemic lupus erythematosus (SLE) since 2011. The clinical findings were dominated by recurrent deep vein thrombosis, and severe proteinuria caused by lupus nephritis, accompanied by mild serological and laboratory findings. The patient was hospitalized in March 2014 because of severe …",Á Diószegi and T Tarr and M Nagy-Vincze and M Nánásy-Vass and R Veisz and L Bidiga and B Dezső and J Balla and P Szodoray and Z Szekanecz and P Soltész,14,10000887517139379510,Lupus,9,1552-1558,SAGE Publications,Microthrombotic renal involvement in an SLE patient with concomitant catastrophic antiphospholipid syndrome: the beneficial effect of rituximab treatment,https://journals.sagepub.com/doi/abs/10.1177/0961203318768890,27,2018,/scholar?cites=10000887517139379510,ePh3FuQAAAAJ:u-coK7KVo8oC
1028075,"Achieving target levels of laboratory parameters of bone and mineral metabolism in chronic kidney disease (CKD) patients is important but also difficult in those living with end-stage kidney disease. This study aimed to determine if there are age-related differences in chronic kidney disease-mineral and bone disorder (CKD-MBD) characteristics, including treatment practice in Hungarian dialysis patients.Data were collected retrospectively from a large cohort of dialysis patients in Hungary. Patients on hemodialysis and peritoneal dialysis were also included. The enrolled patients were allocated into two groups based on their age (<65 years and ≥65 years). Characteristics of the age groups and differences in disease-related (epidemiology, laboratory, and treatment practice) parameters between the groups were analyzed …",István Kiss and Zoltán Kiss and Csaba Ambrus and András Szabó and János Szegedi and József Balla and Erzsébet Ladányi and Botond Csiky and Ottó Árkossy and Marietta Török and Sándor Túri and Imre Kulcsár,14,16910902917761464924,BMC nephrology,1,155,BioMed Central,Age-dependent parathormone levels and different CKD-MBD treatment practices of dialysis patients in Hungary-results from a nationwide clinical audit,https://link.springer.com/article/10.1186/1471-2369-14-155,14,2013,/scholar?cites=16910902917761464924,ePh3FuQAAAAJ:olpn-zPbct0C
1028076,"The role of essential nutrient metal ions (Mg, Fe, Cu, Zn, Mn and Co) often deficient in our foodstuffs, although vitally essential in the function of the human organism as well as the different reasons for these deficiencies both in foods and in the human body have been studied. The most frequent nutritional disease is iron deficient anaemia. Inorganic salts, artificial synthetic monomer organic metal complexes of high stability or organic polymer complexes of high molecular mass are unsatisfactory for supplementation to the human body, owing to poor absorption, low availability and/or harmful side effects. In contrast, we have recently found that mixed metal complexes of oligo/polygalacturonic acids with medium molecular weight prepared from natural pectin of plant origin are efficient for oral supplementation. Sufficient absorption of essential metal ions from metal oligo/polygalacturonate mixed complexes with polynuclear innersphere structure is due to the high ionselectivity and medium stability values. Metal oligo/polygalacturonate mixed complexes contain all deficient essential metal ions in adequate amounts and ratios for higher bioavailability of metal ions and optimal vital function. Therefore, by oral administration of these complexes, metal ion homeostasis and optimal interactions with vitamins and hormones can be ensured. Prelatent or latent macroelement Mg deficiency can often be observed among clinical or ambulance patients. Latent or manifest mesoelement iron deficiency is the most common, however, the occurrence of microelement copper, zinc, manganese and cobalt latent deficiencies is not seldom either. Supplementation …",Béla Lakatos and Klára Szentmihályi and Péter Vinkler and József Balla and György Balla,14,524563420545497293,,25,1315-1319,,The role of essential metal ions in the human organism and their oral supplementation to the human body in deficiency states,https://europepmc.org/article/med/15285149,145,2004,/scholar?cites=524563420545497293,ePh3FuQAAAAJ:4JMBOYKVnBMC
1028077,"Stroke is the second-leading cause of death and a leading cause of serious long-term disability worldwide, with an increasing global burden due to the growing and aging population. However, strict eligibility criteria for current treatment opportunities make novel therapeutic approaches desirable. Oxidative stress plays a pivotal role during cerebral ischemia, eventually leading to neuronal injury and cell death. The significant correlation between redox imbalance and ischemic stroke has led to various treatment strategies targeting the endogenous antioxidant system in order to ameliorate the adverse prognosis in patients with cerebral infarction. One of the most extensively investigated cellular defense pathway in this regard is the Nrf2-heme oxygenase-1 (HO-1) axis. In this review, our aim is to focus on the potential clinical relevance of targeting the HO-1 pathway in ischemic stroke.",Daniel Bereczki Jr and Jozsef Balla and Daniel Bereczki,12,10226613680661286818,Current pharmaceutical design,20,2229-2235,Bentham Science Publishers,Heme oxygenase-1: clinical relevance in ischemic stroke,https://www.ingentaconnect.com/content/ben/cpd/2018/00000024/00000020/art00002,24,2018,/scholar?cites=10226613680661286818,ePh3FuQAAAAJ:r_AWSJRzSzQC
1028078,"The dependence of relative response factors on the carbon atom number related to naphthalene has been investigated in homologous series by using gas chromatography–mass spectrometry. Relative responses of some straight chain aliphatic n-alkanes and their halogenated derivatives (chlorine, bromine and iodine) were compared in the experiments. Linear correlations were found between the molecular structures; i.e., the carbon atom number and relative molar response in current homologous series. In conclusion, mass spectrometric detection combined with gas chromatography was less sensitive to n-alkanes than to their derivatives containing a chlorine, bromine or iodine atom. After n-alkanes, mass spectrometric responses increase in the order of 1-chloroalkanes, 1-bromoalkanes and 1-iodoalkanes. These results are in accordance with electron ionization cross section data for n-alkyl-derivatives …",Noémi Göröcs and Denes Mudri and Judit Matyasi and Jozsef Balla,12,1469026825588597631,Journal of chromatographic science,2,138-145,Oxford University Press,The Determination of GC–MS Relative Molar Responses of Some n-Alkanes and their Halogenated Analogs,https://academic.oup.com/chromsci/article-abstract/51/2/138/390066,51,2013,/scholar?cites=1469026825588597631,ePh3FuQAAAAJ:U4n9YNQMCAIC
1028079,"BACKGROUND: It is known that hyperhomocystinemia is an independent risk factor for development of atherosclerosis. In end stage renal disease the frequency of hyperhomocystinemia is much greater than in normal populations. AIM: In this study homocystein (Hcy), folic acid and vitamin B12 concentrations were determined in 125 chronic renal failure patients being on folic acid supplementation (3 mg/day). In 107 patients the frequency of C667T polymorphism of methylene tetrahyrofolate reductase (MTHFR) was also determined. The relationships between these parameters were also studied. RESULTS: It was found that in these patients who are under continuous folic acid supplementation the mean level of homocysteine was 16.8+/-7.2 mumol/L, a value considerably lower than the homocysteine concentration reported for non-supplemented patients. The elevation of homocysteine concentrations was independent of gender, time spent in renal replacement therapy, and the type of renal replacement therapy (hemodialysis: 17.6+/-12.6; hemodiafiltration: 16.6+/-12.9 mumol/L). Data showed an inverse relation between plasma homocysteine concentrations and the concentrations of folic acid and vitamin B12. Moderately severe hyperhomocystinemia (Hcy> 20 mumol/L) was found in about 30% of patients. In those the frequency of patients for homozygous T677 allele of MTHFR was about 25-30%. However, in all ESRD patients the frequency of the homozygotes was the same then in the normal population. Homocysteine plasma levels correlated with MTHFR polymorphism: in the wild type group Hcy was 14+/-7 mumol/L, in the heterozygous …",István Kárpáti and József Balla and Gabriella Szóke and Zsuzsanna Bereczky and Dénes Páll and Thomas Ben and Kornél Toma and Evelin Katona and Attila Mohácsi and György Paragh and Zsuzsa Varga and György Kakuk and László Muszbek,12,3415745253785890382,Orvosi hetilap,27,1635-1640,,Frequency of hyperhomocysteinemia in hemodialysis patients with folic acid supplementation,https://europepmc.org/article/med/12180000,143,2002,/scholar?cites=3415745253785890382,ePh3FuQAAAAJ:e5wmG9Sq2KIC
1028080,,J Balla,12,6286281949908850955,Endothelial-cell heme uptake from heme proteins: induction of sensitization and desensitization to oxidant damage. Proc Natl Acad Sci USA,,9285-9289,,"Jacob HS, Balla G, Nath K, Eaton JW, and Vercellotti GM",http://scholar.google.com/scholar?cluster=6286281949908850955&hl=en&oi=scholarr,90,1993,/scholar?cites=6286281949908850955,ePh3FuQAAAAJ:vDZJ-YLwNdEC
1028081,"Vitamin E supplements may decrease the incidence of myocardial infarction by inhibiting LDL oxidation to atherogenic moieties. We previously reported that hemin is a potent and relevant lipophilic source of iron that can rapidly intercalate into LDL, catalyzing its oxidation and promoting its cytolysis of endothelium. The effects of oral vitamin E on heme-catalyzed LDL oxidation and resulting endothelial damage were studied in 10 volunteers who received daily 800 IU of vitamin E with or without vitamin C (1000 mg) for 2 weeks. Prior, during, and 2 weeks after supplementation, plasma LDL was isolated and its number of alpha-tocopherol molecules, resistance to heme-catalyzed oxidation, and ability to damage porcine aortic endothelial cells were assayed. Vitamin E supplementation doubled the lag phase of LDL peroxidation as compared to control (104+/-18 vs. 58+/-11 min; p< 0.001) accompanied by an increase in alpha-tocopherol content of LDL particles (26+/-6 vs. 11+/-2 mol/mol; p< 0.001). Most intriguingly, LDL-mediated endothelial cell cytotoxicity was prevented (3+/-2% vs. 42+/-12%; p< 0.001). After a 2-week washout period, LDL alpha-tocopherol content, the lag time of LDL oxidation, and oxidized LDL-mediated cytolysis all returned to baseline levels. To determine whether supplements of vitamin E and vitamin C beneficially synergize in these effects, we monitored several volunteers on daily vitamin E alone or vitamin C alone. Vitamin E alone (at doses as low as 400 IU/day) affected all measurements in a manner identical to that when it was taken with vitamin C. Vitamin C alone had no significant effect on these measurements. We …",J Balla and John D Belcher and G Balla and Harry S Jacob and Gregory M Vercellotti,12,9035833164079904384,Transactions of the Association of American Physicians,,128-133,,Oxidized low-density lipoproteins and endothelium: oral vitamin E supplementation prevents oxidized low-density lipoprotein-mediated vascular injury.,https://europepmc.org/article/med/8036736,106,1993,/scholar?cites=9035833164079904384,ePh3FuQAAAAJ:_Qo2XoVZTnwC
1028082,"Accumulation of damaged or misfolded proteins resulted from oxidative protein modification induces endoplasmic reticulum (ER) stress by activating the pathways of unfolded protein response. In pathologic hemolytic conditions, extracellular free hemoglobin is submitted to rapid oxidation causing heme release. Resident cells of atherosclerotic lesions, after intraplaque hemorrhage, are exposed to heme leading to oxidative injury. Therefore, we raised the question whether heme can also provoke ER stress. Smooth muscle cells are one of the key players of atherogenesis; thus, human aortic smooth muscle cells (HAoOSMCs) were selected as a model cell to reveal the possible link between heme and ER stress. Using immunoblotting, quantitative polymerase chain reaction and immunocytochemistry, we quantitated the markers of ER stress. These were: phosphorylated eIF2α, Activating transcription factor- 4 (ATF4), DNA-damage-inducible transcript 3 (also known as C/EBP homology protein, termed CHOP), X-box binding protein-1 (XBP1), Activating transcription factor-6 (ATF6), GRP78 (glucose-regulated protein, 78kDa) and heme responsive genes heme oxygenase-1 and ferritin. In addition, immunohistochemistry was performed on human carotid artery specimens from patients who had undergone carotid endarterectomies. We demonstrate that heme increases the phosphorylation of eiF2α in HAoOSMCs and the expression of ATF4. Heme also enhances the splicing of XBP1 and the proteolytic cleavage of ATF6. Consequently, there is up-regulation of target genes increasing both mRNA and protein levels of CHOP and GRP78. However …",Tamás Gáll and Dávid Pethő and Annamária Nagy and Zoltán Hendrik and Gábor Méhes and László Potor and Magnus Gram and Bo Åkerström and Ann Smith and Péter Nagy and György Balla and József Balla,11,15385114771597214753,Frontiers in physiology,,1595,Frontiers,Heme induces endoplasmic reticulum stress (HIER stress) in human aortic smooth muscle cells,https://www.frontiersin.org/articles/10.3389/fphys.2018.01595/full,9,2018,/scholar?cites=15385114771597214753,ePh3FuQAAAAJ:_OXeSy2IsFwC
