id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations

1007072," Five strains of lithotrophic, nitrite-oxidizing bacteria (AN1-AN5) were isolated from sediments of three soda lakes (Kunkur Steppe, Siberia; Crater Lake and Lake Nakuru, Kenya) and from a soda soil (Kunkur Steppe, Siberia) after enrichment at pH 10 with nitrite as sole electron source. Morphologically, the isolates resembled representatives of the genus Nitrobacter. However, they differed from recognized species of this genus by the presence of an additional S-layer in their cell wall and by their unique capacity to grow and oxidize nitrite under highly alkaline conditions. The influence of pH on growth of one of the strains (AN1) was investigated in detail by using nitrite-limited continuous cultivation. Under such conditions, strain AN1 was able to grow at a broad pH range from 6.5 to 10.2, with an optimum at 9.5. Cells grown at pH higher than 9 exhibited a clear shift in the optimal operation of the nitrite …",Dimitry Y Sorokin and Gerard Muyzer and Thorsten Brinkhoff and J Gijs Kuenen and Mike SM Jetten,104,4654100548593122278,Archives of microbiology,5,345-352,Springer-Verlag,"Isolation and characterization of a novel facultatively alkaliphilic Nitrobacter species, N. alkalicus sp. nov.",https://link.springer.com/article/10.1007/s002030050652,170,1998,/scholar?cites=4654100548593122278,WQdUeIgAAAAJ:TQgYirikUcIC

1007073,"Here we describe the diversity and activity of sulfate reducing bacteria along a salinity gradient in four different soda lakes from the Kulunda Steppe (South East Siberia, Russia). For this purpose, a combination of culture-dependent and independent techniques was applied. The general bacterial and SRB diversity were analyzed by denaturing gradient gel electrophoresis (DGGE) targeting the 16S rDNA gene. DNA was used to detect the microbial populations that were present in the soda lake sediments, whereas ribosomal RNA was used as a template to obtain information on those that were active. Individual DGGE bands were sequenced and a phylogenetic analysis was performed. In addition, the overall activity of SRB was obtained by measuring the sulfate reduction rates (SRR) and their abundance was estimated by serial dilution. Our results showed the presence of minor, but highly active microbial …",Mirjam J Foti and Dimitry Yu Sorokin and Elena E Zacharova and Nicolai V Pimenov and J Gijs Kuenen and Gerard Muyzer,103,9658338704455027926,Extremophiles,1,133-145,Springer Japan,"Bacterial diversity and activity along a salinity gradient in soda lakes of the Kulunda Steppe (Altai, Russia)",https://link.springer.com/content/pdf/10.1007/s00792-007-0117-7.pdf,12,2008,/scholar?cites=9658338704455027926,WQdUeIgAAAAJ:SeFeTyx0c_EC

1007074,"The morphologies, halotolerances, temperature requirements, pigment compositions and 16S rRNA gene sequences of five culture collection strains and six novel isolates of cyanobacteria with helical, tightly coiled trichomes were investigated. All strains were very similar morphologically and could be assigned to the genus Spirulina (or section Euspirulina sensu Geitler), according to traditional classification. However, the isolates showed significantly different requirements for salinity and temperature, which were in accordance with their respective environmental origins. The genetic divergence among the strains investigated was large. The results indicate the drastic underestimation of the physiological and phylogenetic diversity of these cyanobacteria by the current morphology-based classification and the clear need for new taxa. Three of the isolates originated from hypersaline waters and were similar with …",Ulrich Nübel and Ferran Garcia-Pichel and Gerard Muyzer,103,16234160450194046346,International journal of systematic and evolutionary microbiology,3,1265-1277,Microbiology Society,"The halotolerance and phylogeny of cyanobacteria with tightly coiled trichomes (Spirulina Turpin) and the description of Halospirulina tapeticola gen. nov., sp. nov.",https://www.microbiologyresearch.org/content/journal/ijsem/10.1099/00207713-50-3-1265,50,2000,/scholar?cites=16234160450194046346,WQdUeIgAAAAJ:k_IJM867U9cC

1007075,"Enrichments with [Fe(II)EDTA]2− as electron donor and nitrate or nitrite as electron acceptor were established using an inoculum from a bioreactor performing denitrification. A nitrate-reducing, [Fe(II)EDTA]2− oxidizing strain was isolated and named strain BDN-1. The G+C content of strain BDN-1 was 67%, and the organism was closely affiliated to Paracoccus denitrificans, P. pantotrophus and P. versutus by 16S rRNA sequence comparison. Results from DNA–DNA hybridization, rep-PCR, and whole cell protein analysis gave congruent results confirming the genotypic and phenotypic differences between strain BDN-1 and the other species of Paracoccus. From these results, we considered strain BDN-1 as a novel species for which we propose the name Paracoccus ferrooxidans. Apart from [Fe(II)EDTA]2−, BDN-1 could also use thiosulfate and thiocyanate as inorganic electron donors. Nitrate, nitrite, N2O, [Fe(II …",Rajkumari Kumaraswamy and Klaas Sjollema and Gijs Kuenen and Mark Van Loosdrecht and Gerard Muyzer,102,4912924770266609782,Systematic and Applied Microbiology,4,276-286,Urban & Fischer,"Nitrate-dependent [Fe (II) EDTA] 2− oxidation by Paracoccus ferrooxidans sp. nov., isolated from a denitrifying bioreactor",https://www.sciencedirect.com/science/article/pii/S0723202005001578,29,2006,/scholar?cites=4912924770266609782,WQdUeIgAAAAJ:P5F9QuxV20EC

1007076,"The genetic diversity of marine bacteria from coastal Mediterranean water was analyzed using denaturing gradient gel electrophoresis (DGGE) and comparative sequence analysis of PCR-amplified 16S rRNA genes. The diversity of the whole bacterial assemblage was compared to the diversity of the fraction of actively respiring bacterial cells and of culturable bacteria. Culturable bacteria were isolated on agar plates using 4 different culture media, as well as in filtered autoclaved seawater following dilution to extinction. The cell fractions exhibited varied genetic diversity. High similarity between DGGE patterns obtained from the whole bacterial assemblage and those obtained from the active cell fraction (representing only 3% of total cells) indicated the simultaneous presence of both active and inactive cells within populations corresponding to numerous bacterial phylotypes defined as DGGE bands. Furthermore …",Laetitia Bernard and Hendrik Schäfer and Fabien Joux and Claude Courties and Gerard Muyzer and Philippe Lebaron,101,12120395220791934492,Aquatic Microbial Ecology,1,1-11,,"Genetic diversity of total, active and culturable marine bacteria in coastal seawater",https://www.int-res.com/abstracts/ame/v23/n1/p1-11/,23,2000,/scholar?cites=12120395220791934492,WQdUeIgAAAAJ:L8Ckcad2t8MC

1007077,"Polyhydroxyalkanoate (PHA) production by mixed microbial communities can be established in a two-stage process, consisting of a microbial enrichment step and a PHA accumulation step. In this study, a mathematical model was constructed for evaluating the influence of the carbon substrate composition on both steps of the PHA production process. Experiments were conducted with acetate, propionate, and acetate propionate mixtures. Microbial community analysis demonstrated that despite the changes in substrate composition the dominant microorganism was Plasticicumulans acidivorans in all experiments. A metabolic network model was established to investigate the processes observed. The model based analysis indicated that adaptation of the acetate and propionate uptake rate as a function of acetate and propionate concentrations in the substrate during cultivation occurred. The monomer composition …",Yang Jiang and Marit Hebly and Robbert Kleerebezem and Gerard Muyzer and Mark CM van Loosdrecht,100,9183215677774296115,Water research,3,1309-1321,Pergamon,Metabolic modeling of mixed substrate uptake for polyhydroxyalkanoate (PHA) production,https://www.sciencedirect.com/science/article/pii/S0043135410007049,45,2011,/scholar?cites=9183215677774296115,WQdUeIgAAAAJ:tkaPQYYpVKoC

1007078,"The genetic diversity and expression of the [NiFe] hydrogenase large-subunit gene of Desulfovibrio spp. in environmental samples were determined in order to show in parallel the existing and active members of Desulfovibrio populations. DNA and total RNA were extracted from different anaerobic bioreactor samples; RNA was transcribed into cDNA. Subsequently, PCR was performed to amplify a ca.-440-bp fragment of the [NiFe] hydrogenase large-subunit gene and its mRNA. Denaturing gradient gel electrophoresis analysis was used to separate the PCR products according to their sequence and thereby to visualize the individual community members. Desulfovibrio strains corresponding to amplified [NiFe] hydrogenase transcripts were regarded as metabolically active, because in pure cultures transcripts were detectable in exponentially growing cells but not in cultures in the stationary phase. DNA sequencing …",Cathrin Wawer and MS Jetten and Gerard Muyzer,100,3285622514994937044,Applied and environmental microbiology,11,4360-4369,American Society for Microbiology,Genetic diversity and expression of the [NiFe] hydrogenase large-subunit gene of Desulfovibrio spp. in environmental samples.,https://aem.asm.org/content/63/11/4360.short,63,1997,/scholar?cites=3285622514994937044,WQdUeIgAAAAJ:ZeXyd9-uunAC

1007079,"A shallow-water hydrothermal vent system in the Aegean Sea close to the island of Milos (Greece) was chosen to study the diversity and distribution of the chemolithoautotrophic sulfur-oxidizing bacteriumThiomicrospira. Cell numbers in samples from different regions around a solitary vent decreased toward the center of the vent (horizontal distribution), as well as with depth (vertical distribution), corresponding to an increase in temperature (from ca. 25 to 60°C) and a decrease in pH (from ca. pH 7 to 5).Thiomicrospira was one of the most abundant culturable sulfur oxidizers and was even dominant in one region. Phylogenetic analysis of Thiomicrospira spp. present in the highest most-probable-number (MPN) dilutions revealed that most of the obtained sequences grouped in two new closely related clusters within theThiomicrospira branch. Two different new isolates, i.e., Milos-T1 and Milos-T2, were obtained from …",Thorsten Brinkhoff and Stefan M Sievert and Jan Kuever and Gerard Muyzer,98,14315633053287927209,Applied and Environmental Microbiology,9,3843-3849,American Society for Microbiology,"Distribution and diversity of sulfur-oxidizingThiomicrospira spp. at a shallow-water hydrothermal vent in the Aegean Sea (Milos, Greece)",https://aem.asm.org/content/65/9/3843.short,65,1999,/scholar?cites=14315633053287927209,WQdUeIgAAAAJ:bEWYMUwI8FkC

1007080," The successional changes in the genetic diversity of Mediterranean bacterioplankton subjected to confinement were studied in an experimental 300 l seawater enclosure. Five samples were taken at different times and analyzed by polymerase chain reaction-denaturing gradient gel electrophoresis (PCR-DGGE) fingerprinting to rapidly monitor changes in the bacterial genetic diversity. DGGE analysis clearly showed variations between the samples. Three of the five samples, with different DGGE banding patterns, were further analyzed by cloning and sequencing of 16S rRNA genes. Comparative sequence analysis indicated a shift from a mixed bacterial assemblage to a community dominated by bacteria closely affiliated to a single genus, Alteromonas. Sequences obtained at the start of the experiment were affiliated with two α-proteobacterial and three γ-proteobacterial lineages known from other studies …",Hendrik Schäfer and Pierre Servais and Gerard Muyzer,97,5605481118928833881,Archives of microbiology,2,138-145,Springer-Verlag,Successional changes in the genetic diversity of a marine bacterial assemblage during confinement,https://link.springer.com/article/10.1007/s002039900121,173,2000,/scholar?cites=5605481118928833881,WQdUeIgAAAAJ:mB3voiENLucC

1007081,"Two strains of obligate chemolithoautotrophic sulfur-oxidizing bacteria were isolated from soda-lake sediments by enrichment culture with thiocyanate and nitrate at pH 9·9. The isolates were capable of growth with thiocyanate or thiosulfate as electron donor, either aerobically or anaerobically, and with nitrate or nitrite as electron acceptor. Cyanate was identified as an intermediate of thiocyanate oxidation, while sulfate, ammonia and dinitrogen gas were the final products. The anaerobic growth on thiocyanate plus nitrate was much slower (μ max=0·006 h−1) than on thiosulfate plus nitrate (μ max=0·02 h−1), while growth yields were similar (4·8 and 5·1 g protein mol−1, respectively). On the basis of their phenotypic and genetic properties, strains ARhD 1T and ARhD 2 are described as a novel species of the genus Thialkalivibrio, with the highest similarity to Thialkalivibrio denitrificans. The name Thialkalivibrio …",Dimitry Yu Sorokin and P Tourova Tat'yana and Alexey N Antipov and G Muyzer and J Gijs Kuenen,96,374074326999165053,Microbiology,7,2435-2442,Microbiology Society,Anaerobic growth of the haloalkaliphilic denitrifying sulfur-oxidizing bacterium Thialkalivibrio thiocyanodenitrificans sp. nov. with thiocyanate,https://www.microbiologyresearch.org/content/journal/micro/10.1099/mic.0.27015-0,150,2004,/scholar?cites=374074326999165053,WQdUeIgAAAAJ:hMod-77fHWUC

1007082,,G Muyzer and EC De Waal and AG Uitterlinden,96,14638565497989358557,Appl Environ Microbiol,,2676-2680,,Profiling of complex microbial population by DGGE analysis of polymerase chain reaction amplified genes encoding for 16S rRNA,http://scholar.google.com/scholar?cluster=14638565497989358557&hl=en&oi=scholarr,62,1993,/scholar?cites=14638565497989358557,WQdUeIgAAAAJ:hFOr9nPyWt4C

1007083,"Soda lakes are salt lakes with a naturally alkaline pH due to evaporative concentration of sodium carbonates in the absence of major divalent cations. Hypersaline soda brines harbor microbial communities with a high species- and strain-level archaeal diversity and a large proportion of still uncultured poly-extremophiles compared to neutral brines of similar salinities. We present the first ‘metagenomic snapshots’ of microbial communities thriving in the brines of four shallow soda lakes from the Kulunda Steppe (Altai, Russia) covering a salinity range from 170 to 400 g/L. Both amplicon sequencing of 16S rRNA fragments and direct metagenomic sequencing showed that the top-level taxa abundance was linked to the ambient salinity: Bacteroidetes, Alpha- and Gammaproteobacteria were dominant below a salinity of 250 g/L, Euryarchaeota at higher salinities. Within these taxa, amplicon sequences related to Halorubrum, Natrinema, Gracilimonas, purple non-sulfur bacteria (Rhizobiales, Rhodobacter and Rhodobaca) and chemolithotrophic sulfur oxidizers (Thioalkalivibrio) were highly abundant. Twenty-four draft population genomes from novel members and ecotypes within the Nanohaloarchaea, Halobacteria and Bacteroidetes were reconstructed to explore their metabolic features, environmental abundance and strategies for osmotic adaptation. The Halobacteria- and Bacteroidetes-related draft genomes belong to putative aerobic heterotrophs, likely with the capacity to ferment sugars in the absence of oxygen. Members from both taxonomic groups are likely involved in primary organic carbon degradation, since some of the reconstructed …",Charlotte D Vavourakis and Rohit Ghai and Francisco Rodriguez-Valera and Dimitry Y Sorokin and Susannah G Tringe and Philip Hugenholtz and Gerard Muyzer,92,15227057641858378698,Frontiers in microbiology,,211,Frontiers,Metagenomic insights into the uncultured diversity and physiology of microbes in four hypersaline soda lake brines,https://www.frontiersin.org/articles/10.3389/fmicb.2016.00211/full,7,2016,/scholar?cites=15227057641858378698,WQdUeIgAAAAJ:1Ye0OR6EYb4C

1007084,,G Muyzer and T Brinkhoff and U Nübel and C Santegoeds and H Schäfer and C Wawer,89,12432505067041042696,"Akkermanns ADL, van Elsas JD, de Brujin F. Kluwer Academic Press (ed) Denaturing gradient electrophoresis (DGGE) in microbial ecology, Dordrecht",,1-27,,Molecular microbial ecology manual,http://scholar.google.com/scholar?cluster=12432505067041042696&hl=en&oi=scholarr,,1998,/scholar?cites=12432505067041042696,WQdUeIgAAAAJ:eAlLMO4JVmQC

1007085,"While millions of people drink arsenic-contaminated tube well water across Bangladesh, there is no recent scientific explanation which is able to either comprehensively explain arsenic mobilization or to predict the spatial distribution of affected wells. Rather, mitigation strategies have focused on the sinking of deep tube wells into the currently arsenic-free Pleistocene aquifer. In this study, Bangladesh shallow tube wells identified as contaminated and uncontaminated, as well as deep tube wells, were analyzed for geochemical and in situ microbiological composition. Whereas arsenic was detected in all Holocene aquifer wells, no arsenic was found in wells accessing the Pleistocene aquifer. Bacterial genera, including Comamonadaceae, Acidovorax, Acinetobacter, and Hydrogenophaga, associated with tolerance of high arsenic concentrations, rather than dissimilatory Fe(III) or As(V) reduction, were identified in …",Nora B Sutton and Geert M van der Kraan and Mark CM van Loosdrecht and Gerard Muyzer and Johannes Bruining and Ruud J Schotting,87,17806169920294547832,water research,6,1720-1730,Pergamon,Characterization of geochemical constituents and bacterial populations associated with As mobilization in deep and shallow tube wells in Bangladesh,https://www.sciencedirect.com/science/article/pii/S0043135409000293,43,2009,/scholar?cites=17806169920294547832,WQdUeIgAAAAJ:XiSMed-E-HIC

1007086,"Phototrophic biofilms are matrix-enclosed microbial communities, mainly driven by light energy. In this study, the successional changes in community composition of freshwater phototrophic biofilms growing on polycarbonate slides under different light intensities were investigated. The sequential changes in community composition during different developmental stages were examined by denaturing gradient gel electrophoresis (DGGE) of polymerase chain reaction (PCR)-amplified 16S rRNA gene fragments in conjugation with sequencing and phylogenetic analysis. Biofilm development was monitored with subsurface light sensors. The development of these biofilms was clearly light dependent. It was shown that under high light conditions the initial colonizers of the substratum predominantly consisted of green algae, whereas at low light intensities, heterotrophic bacteria were the initial colonizers. Cluster …",G Roeselers and Mark CM van Loosdrecht and Gerard Muyzer,87,7277622619083959782,Microbial Ecology,3,578-585,Springer-Verlag,Heterotrophic pioneers facilitate phototrophic biofilm development,https://link.springer.com/content/pdf/10.1007/s00248-007-9238-x.pdf,54,2007,/scholar?cites=7277622619083959782,WQdUeIgAAAAJ:bFI3QPDXJZMC

1007087,"Arsenic is present in many environments and is released by various natural processes and anthropogenic actions. Although arsenic is recognized to cause a wide range of adverse health effects in humans, diverse bacteria can metabolize it by detoxification and energy conservation reactions. This review highlights the current understanding of the ecology, biochemistry and genomics of these bacteria, and their potential application in the treatment of arsenic-polluted water.",Lucia Cavalca and Anna Corsini and Patrizia Zaccheo and Vincenza Andreoni and Gerard Muyzer,86,16259495741303219954,Future microbiology,6,753-768,Future Medicine Ltd,Microbial transformations of arsenic: perspectives for biological removal of arsenic from water,https://www.futuremedicine.com/doi/abs/10.2217/fmb.13.38,8,2013,/scholar?cites=16259495741303219954,WQdUeIgAAAAJ:IRz6iEL74y4C

1007088,"The occurrence of cryptic and pseudocryptic species, often living in sympatry, is widespread among microalgae. This phenomenon raises important questions about niche partitioning between these closely related species. To date, however, few studies have addressed the ecological mechanisms underlying sympatry in cryptic and pseudocryptic species. As a result, we have only a limited understanding of the factors that govern their distribution along environmental gradients. Here, we used the ribosomal internal transcribed spacer (ITS), 18S rRNA gene, and the RUBISCO LSU (rbcL) chloroplast gene sequence data together with cell wall morphology to show that estuarine populations of the widespread and common benthic diatom Navicula phyllepta Kütz. consist of pseudocryptic species. Growth rate measurements in function of salinity showed that N. phyllepta strains assigned to the different species differed in …",Bart Vanelslander and Veronique Creach and Pieter Vanormelingen and Anneliese Ernst and Victor A Chepurnov and Emel Sahan and Gerard Muyzer and Lucas J Stal and Wim Vyverman and Koen Sabbe,85,9572108782241371918,Journal of phycology,6,1278-1289,Blackwell Publishing Ltd,Ecological differentiation between sympatric pseudocryptic species in the estuarine benthic diatom Navicula Phyllepta (Bacillariophyceae) 1,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1529-8817.2009.00762.x,45,2009,/scholar?cites=9572108782241371918,WQdUeIgAAAAJ:geHnlv5EZngC

1007089,"Rising CO 2 levels may act as an important selective factor on the CO 2-concentrating mechanism (CCM) of cyanobacteria. We investigated genetic diversity in the CCM of Microcystis aeruginosa, a species producing harmful cyanobacterial blooms in many lakes worldwide. All 20 investigated Microcystis strains contained complete genes for two CO 2 uptake systems, the ATP-dependent bicarbonate uptake system BCT1 and several carbonic anhydrases (CAs). However, 12 strains lacked either the high-flux bicarbonate transporter BicA or the high-affinity bicarbonate transporter SbtA. Both genes, bicA and sbtA, were located on the same operon, and the expression of this operon is most likely regulated by an additional LysR-type transcriptional regulator (CcmR2). Strains with only a small bicA fragment clustered together in the phylogenetic tree of sbtAB, and the bicA fragments were similar in strains isolated from …",Giovanni Sandrini and Hans CP Matthijs and Jolanda MH Verspagen and Gerard Muyzer and Jef Huisman,83,15568089524133650377,The ISME journal,3,589-600,Nature Publishing Group,Genetic diversity of inorganic carbon uptake systems causes variation in CO 2 response of the cyanobacterium Microcystis,https://www.nature.com/articles/ismej2013179,8,2014,/scholar?cites=15568089524133650377,WQdUeIgAAAAJ:nZcligLrVowC

1007090,"Neutrophilic iron-oxidizing bacteria (FeOB) are important catalysts of iron cycling in wetland environments. However, little is known about their diversity and distribution in various environments. The aim of this study was to develop a PCR-DGGE assay enabling the detection of neutrophilic iron oxidizers in wetland habitats. Gradient tubes were used to enrich FeOB. From these enrichments, a clone library was established on the basis of the almost complete 16S rRNA gene using the universal bacterial primers 27f and 1492r. This clone library consisted of mainly α-and β-Proteobacteria, among which two major clusters were closely related to Gallionella spp. Specific probes and primers were developed on the basis of this 16S rRNA gene clone library. The newly designed Gallionella-specific 16S rRNA gene primer set 122f/998r was applied to community DNA obtained from three contrasting wetland environments …",Juanjuan Wang and Gerard Muyzer and Paul LE Bodelier and Hendrikus J Laanbroek,82,17100017237878188672,The ISME Journal,6,715-725,Nature Publishing Group,Diversity of iron oxidizers in wetland soils revealed by novel 16S rRNA primers targeting Gallionella-related bacteria,https://www.nature.com/articles/ismej20097/,3,2009,/scholar?cites=17100017237878188672,WQdUeIgAAAAJ:pqnbT2bcN3wC

1007091,The biodiversity of microbial mats inhabiting the oil-contaminated lagoon Etang de Berre was determined by molecular approaches. The fingerprint of denaturing gradient gel electrophoresis (DGGE) and automatic ribosomal intergenic spacer analysis (ARISA) of mats exposed to different pollution levels showed specific microbial communities for each site but similar diversity richness. Species composition of the mats were compared by constructing 16S rRNA libraries. Amplified rDNA restriction analysis (ARDRA) of clone libraries confirmed their similar level of diversity richness. Phylogenetic analysis of the 16S rRNA sequences showed that the classes γ and α of Proteobacteria were abundantly present in both sites whereas phylotypes related to the δ-Proteobacteria and to the uncultured WS3 group were mainly found in the site with the highest pollution. Identification of the species involved in oil degradation …,Guillermina Hernandez-Raquet and Helene Budzinski and Pierre Caumette and Patrick Dabert and Karyn Le Menach and Gerard Muyzer and Robert Duran,82,14653061236189810559,FEMS microbiology ecology,3,550-562,Blackwell Publishing Ltd,Molecular diversity studies of bacterial communities of oil polluted microbial mats from the Etang de Berre (France),https://academic.oup.com/femsec/article-abstract/58/3/550/523413,58,2006,/scholar?cites=14653061236189810559,WQdUeIgAAAAJ:70eg2SAEIzsC

1007092,"Seagrasses are marine flowering plants growing in soft-body sediments of intertidal and shallow sub-tidal zones. They play an important role in coastal ecosystems by stabilizing sediments, providing food and shelter for animals, and recycling nutrients. Like other plants, seagrasses live intimately with both beneficial and unfavourable microorganisms. Although much is known about the microbiomes of terrestrial plants, little is known about the microbiomes of seagrasses. Here we present the results of a detailed study on the rhizosphere microbiome of seagrass species across the North-eastern Atlantic Ocean: Zostera marina, Zostera noltii and Cymodocea nodosa. High-resolution amplicon sequencing of 16S rRNA genes showed that the rhizobiomes were significantly different from the bacterial communities of surrounding bulk sediment and seawater. Although we found no significant differences between the rhizobiomes of different seagrass species within the same region, those of seagrasses in different geographical locations differed strongly. These results strongly suggest that the seagrass rhizobiomes are shaped by plant metabolism, but not coevolved with their host. The core rhizobiome of seagrasses includes mostly bacteria involved in the sulfur cycle, thereby highlighting the importance of sulfur-related processes in seagrass ecosystems.",Catarina Cúcio and Aschwin H Engelen and Rodrigo Costa and Gerard Muyzer,81,16820709409018319907,Frontiers in microbiology,,440,Frontiers,"Rhizosphere microbiomes of European seagrasses are selected by the plant, but are not species specific",https://www.frontiersin.org/articles/10.3389/fmicb.2016.00440/full,7,2016,/scholar?cites=16820709409018319907,WQdUeIgAAAAJ:-7ulzOJl1JYC

1007093,"The impact of temperature and cycle length on microbial competition between polyhydroxybutyrate (PHB)-producing populations enriched in feast-famine sequencing batch reactors (SBRs) was investigated at temperatures of 20 C and 30 C, and in a cycle length range of 1–18 h. In this study, the microbial community structure of the PHB-producing enrichments was found to be strongly dependent on temperature, but not on cycle length. Zoogloea and Plasticicumulans acidivorans dominated the SBRs operated at 20 C and 30 C, respectively. Both enrichments accumulated PHB more than 75% of cell dry weight. Short-term temperature change experiments revealed that P. acidivorans was more temperature sensitive as compared with Zoogloea. This is particularly true for the PHB degradation, resulting in incomplete PHB degradation in P. acidivorans at 20 C. Incomplete PHB degradation limited biomass growth …",Yang Jiang and Leonie Marang and Robbert Kleerebezem and Gerard Muyzer and Mark CM Van Loosdrecht,80,18074687330770225986,The ISME journal,5,896-907,Nature Publishing Group,Effect of temperature and cycle length on microbial competition in PHB-producing sequencing batch reactor,https://www.nature.com/articles/ismej2010174,5,2011,/scholar?cites=18074687330770225986,WQdUeIgAAAAJ:Y5dfb0dijaUC

1007094,"High rates of sulfidogenesis were observed in sediments from hypersaline soda lakes. Anaerobic enrichment cultures at 2 M Na+ and pH 10 inoculated with sediment samples from these lakes produced sulfide most actively with sulfite and thiosulfate as electron acceptors, and resulted in the isolation of three pure cultures of extremely natronophilic sulfidogenic bacteria. Strain ASO3-1 was isolated using sulfite as a sole substrate, strain AHT 8 with thiosulfate and formate, and strain AHT 6 with thiosulfate and acetate. All strains grew in a mineral soda-based medium by dismutation of either sulfite or thiosulfate, as well as with sulfite, thiosulfate and sulfate as acceptors, and H2 and simple organic compounds as electron donors. The acetyl-CoA pathway was identified as the pathway for inorganic carbon assimilation by strain ASO3-1. All strains were obligately alkaliphilic, with an optimum at pH 9.5–10, and grew in …",Dimitry Yu Sorokin and Tatjana P Tourova and Anne M Henstra and Alfons JM Stams and Erwin A Galinski and Gerard Muyzer,78,8010763314766031283,Microbiology,5,1444-1453,Microbiology Society,"Sulfidogenesis under extremely haloalkaline conditions by Desulfonatronospira thiodismutans gen. nov., sp. nov., and Desulfonatronospira delicata sp. nov.–a novel lineage of …",https://www.microbiologyresearch.org/content/journal/micro/10.1099/mic.0.2007/015628-0?crawler=true,154,2008,/scholar?cites=8010763314766031283,WQdUeIgAAAAJ:KxtntwgDAa4C

1007095,"Two different immunological assays were used to identify the remains of a bone matrix protein, osteocalcin (OC), in the bones of dinosaurs and other fossil vertebrates. Antibodies raised against OC from modern vertebrates showed strong immunological cross-reactivity with modern and relatively young fossil samples and significant reactions with some of the dinosaur bone extracts. The presence of OC was confirmed by the detection of a peptide-bound, uniquely vertebrate amino acid, γcarboxyglutamic acid (Gla). Preservation of OC in fossil bones appears to be strongly dependent on the burial history and not simply on age. These results extend the range of protein preservation in the geologic record and provide a first step toward a molecular phylogeny of the dinosaurs.",Gerard Muyzer and Philip Sandberg and Marjo HJ Knapen and Cees Vermeer and Matthew Collins and Peter Westbroek,78,9168332595173174479,Geology,10,871-874,Geological Society of America,Preservation of the bone protein osteocalcin in dinosaurs,https://pubs.geoscienceworld.org/gsa/geology/article/20/10/871/205605,20,1992,/scholar?cites=9168332595173174479,WQdUeIgAAAAJ:r0BpntZqJG4C

1007096,"The sudden appearance of calcified skeletons among many different invertebrate taxa at the Precambrian-Cambrian transition may have required minor reorganization of preexisting secretory functions. In particular, features of the skeletal organic matrix responsible for regulating crystal growth by inhibition may be derived from mucous epithelial excretions. The latter would have prevented spontaneous calcium carbonate overcrusting of soft tissues exposed to the highly supersaturated Late Proterozoic ocean [Knoll, A. H., Fairchild, I. J. & Swett, K. (1993) Palaios 8, 512-525], a putative function for which we propose the term ""anticalcification."" We tested this hypothesis by comparing the serological properties of skeletal water-soluble matrices and mucous excretions of three invertebrates--the scleractinian coral Galaxea fascicularis and the bivalve molluscs Mytilus edulis and Mercenaria mercenaria. Crossreactivities …",FREIDEIRIC Marin and Mark Smith and Yeishin Isa and Gerard Muyzer and Peter Westbroek,77,5024927218074228953,Proceedings of the National Academy of Sciences,4,1554-1559,National Academy of Sciences,"Skeletal matrices, muci, and the origin of invertebrate calcification",https://www.pnas.org/content/93/4/1554.short,93,1996,/scholar?cites=5024927218074228953,WQdUeIgAAAAJ:ns9cj8rnVeAC

1007097,"The planktonic archaeal assemblages of several anaerobic, sulfide-rich, aquatic environments were analyzed in space and time by PCR-denaturing gradient gel electrophoresis and sequencing of 16S rRNA gene fragments. The systems were sampled in different years between 1992 and 1998. PCR products were obtained directly from the original DNA without previous nested amplification and yielded successful fingerprints with mostly sharp bands in the gel. Nineteen samples from the anaerobic hypolimnia of 8 lakes and 1 coastal lagoon in NE Spain, Mallorca and Switzerland were compared and a temporal survey was carried out in one of the lakes (Lake Vilar). Between 4 and 14 well-defined bands appeared. All the sequenced bands belonged to Archaea. Although most of the water bodies shared the same climatic conditions and presence of sulfide, the limnological parameters were different among them …",Emilio O Casamayor and Gerard Muyzer and Carlos Pedrós-Alió,75,10795988462537879726,Aquatic Microbial Ecology,3,237-246,,Composition and temporal dynamics of planktonic archaeal assemblages from anaerobic sulfurous environments studied by 16S rDNA denaturing gradient gel electrophoresis and …,https://www.int-res.com/abstracts/ame/v25/n3/p237-246/,25,2001,/scholar?cites=10795988462537879726,WQdUeIgAAAAJ:blknAaTinKkC

