id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations

1006028,"An accurate modeling of radial energy deposition around ion tracks is a key requirement of radiation transport software used for simulations in radiobiology at the sub-cellular scale. The work presented in this paper is part of the on-going benchmarking of the “Geant4-DNA” physics processes and models, which are available in the Geant4 Monte Carlo simulation toolkit for the low energy transport of particles in liquid water. We present for the first time radial dose distributions of incident ion tracks simulated with “Geant4-DNA”. Simulation results are compared to other results available in the literature, obtained from analytical calculations, step-by-step Monte Carlo simulations and measurements. They show a reasonable agreement with reference data.",S Incerti and M Psaltaki and P Gillet and Ph Barberet and M Bardiès and MA Bernal and M-C Bordage and V Breton and M Davidkova and E Delage and Z El Bitar and Z Francis and Susanna Guatelli and A Ivanchenko and V Ivanchenko and M Karamitros and SB Lee and L Maigne and S Meylan and K Murakami and P Nieminen and H Payno and Y Perrot and I Petrovic and QT Pham and A Ristic-Fira and G Santin and Takashi Sasaki and H Seznec and JI Shin and V Stepan and HN Tran and C Villagrasa and Geant4-DNA Collaboration,38,15872883720282229732,Nuclear Instruments and Methods in Physics Research Section B: Beam Interactions with Materials and Atoms,,92-98,North-Holland,Simulating radial dose of ion tracks in liquid water simulated with Geant4-DNA: A comparative study,https://www.sciencedirect.com/science/article/pii/S0168583X14005278,333,2014,/scholar?cites=15872883720282229732,h1AqFSwAAAAJ:fPk4N6BV_jEC

1006029,"The particle identification (PID) methods used for the calculation of secondary pion yields with the HARP forward spectrometer are presented. Information from time of flight and Cherenkov detectors is combined using likelihood techniques. The efficiencies and purities associated with the different PID selection criteria are obtained from the data. For the proton–aluminium interactions at 12.9 GeV/c incident momentum, the PID efficiencies for positive pions are 86% in the momentum range below 2 GeV/c, 92% between 2 and 3 GeV/c and 98% in the momentum range above 3 GeV/c. The purity of the selection is better than 92% for all momenta. Special emphasis has been put on understanding the main error sources. The final PID uncertainty on the pion yield is 3.3%.",MG Catanesi and E Radicioni and R Edgecock and Malcolm Ellis and S Robbins and FJP Soler and C Gößling and S Bunyatov and A Chukanov and D Dedovitch and M Gostkin and A Guskov and D Khartchenko and O Klimov and A Krasnoperov and Z Kroumchtein and D Kustov and Y Nefedov and B Popov and V Serdiouk and V Tereshchenko and A Zhemchugov and E Di Capua and G Vidal-Sitjes and A Artamonov and P Arce and S Giani and S Gilardoni and P Gorbunov and A Grant and A Grossheim and P Gruber and V Ivanchenko and A Kayis-Topaksu and J Panman and I Papadopoulos and J Pasternak and E Tcherniaev and I Tsukerman and R Veenhof and C Wiebusch and P Zucchelli and A Blondel and S Borghi and M Campanelli and A Cervera-Villanueva and MC Morone and G Prior and R Schroeter and I Kato and T Nakaya and K Nishikawa and S Ueda and U Gastaldi and GB Mills and JS Graulich and G Grégoire and M Bonesini and A De Min and F Ferri and M Paganoni and F Paleari and M Kirsanov and A Bagulya and V Grichine and N Polukhina and V Palladino and L Coney and D Schmitz and G Barr and A De Santo and C Pattison and K Zuber and F Bobisut and D Gibin and A Guglielmi and M Laveder and A Menegolli and M Mezzetto and J Dumarchez and F Vannucci and V Ammosov and V Koreshev and A Semak and V Zaets and U Dore and D Orestano and F Pastore and A Tonazzo and L Tortora and C Booth and C Buttar and P Hodgson and L Howlett and M Bogomilov and M Chizhov and D Kolev and R Tsenov and S Piperov and P Temnikov and M Apollonio and P Chimenti and G Giannini and G Santin and Y Hayato and A Ichikawa and T Kobayashi and J Burguet-Castell and JJ Gómez-Cadenas and P Novella and M Sorel and A Tornero,35,5679907704240338374,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",2,899-921,North-Holland,Particle identification algorithms for the HARP forward spectrometer,https://www.sciencedirect.com/science/article/pii/S0168900206023977,572,2007,/scholar?cites=5679907704240338374,h1AqFSwAAAAJ:ULOm3_A8WrAC

1006030,"The effects of heavy-ion test conditions and beam energy on device response are investigated. These effects are illustrated with two types of test vehicles: SRAMs and power MOSFETs. In addition, GEANT4 simulations have also been performed to better understand the results. Testing to high fluence levels is required to detect rare events. This increases the probability of nuclear interactions. This is typically the case for power MOSFETs, which are tested at high fluences for single event burnout or gate rupture detection, and for single-event-upset (SEU) measurement in SRAMs below the direct ionization threshold. Differences between various test conditions (e.g., “in air” or vacuum irradiations, with or without degraders) are also explored. Nuclear interactions with any materials in the beam's path can increase the number of high collected charge events potentially impacting the experimental results. A “species” effect …",Veronique Ferlet-Cavrois and James R Schwank and Sandra Liu and Michele Muschitiello and Thierry Beutier and Arto Javanainen and Alex Hedlund and Christian Poivey and Ali Mohammadzadeh and Reno Harboe-Sorensen and Giovanni Santin and Bob Nickson and Alessandra Menicucci and Christian Binois and Daniel Peyre and Stefan Klaus Hoeffgen and Stefan Metzger and Dieter Schardt and Heikki Kettunen and Ari Virtanen and Guy Berger and Bruno Piquet and Jean-Claude Foy and Max Zafrani and Pete Truscott and Marc Poizat and Francoise Bezerra,33,4468997506295746607,IEEE Transactions on Nuclear Science,4,1149-1160,IEEE,Influence of beam conditions and energy for SEE testing,https://ieeexplore.ieee.org/abstract/document/6179354/,59,2012,/scholar?cites=4468997506295746607,h1AqFSwAAAAJ:5nxA0vEk-isC

1006031,"The ClearPET project of the Crystal Clear Collaboration (CCC) is building spin-off technology for high resolution small animal Positron Emission Tomography (PET). Monte Carlo simulation is essential for optimizing the specifications of these systems with regards to their most important characteristics, such as spatial resolution, sensitivity, or count rate performance. GATE, the Geant4 Application for Tomographic Emission simulates the passing of time during real acquisitions, allowing to handle dynamic systems such as decaying source distributions or moving detectors. GATE output is analyzed on an event-by-event basis. The time associated with each single event allows to sort coincidences and to model dead-time. This leads to the study of time curves for a prospective small animal PET scanner design. The count rates of true, and random coincidences are discussed together with the corresponding Noise …",Luc Simon and Daniel Strul and Giovanni Santin and Magalie Krieguer and Christian Morel,31,13332302809598063475,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",1-2,190-194,North-Holland,Simulation of time curves in small animal PET using GATE,https://www.sciencedirect.com/science/article/pii/S0168900204004863,527,2004,/scholar?cites=13332302809598063475,h1AqFSwAAAAJ:NaGl4SEjCO4C

1006032,"Simulations with a Monte Carlo tool kit have been performed to determine the radiation environment a specific device, called a biochip, would face if it were placed into a rover bound to explore Mars' surface. A biochip is a miniaturized device that can be used to detect organic molecules in situ. Its specific detection part is constituted of proteins whose behavior under cosmic radiation is completely unknown and must be investigated to ensure a good functioning of the device under space conditions. The aim of this study is to define particle species and energy ranges that could be relevant to investigate during experiments on irradiation beam facilities.Several primary particles have been considered for galactic cosmic ray (GCR) and solar energetic particle (SEP) contributions. Ionizing doses accumulated in the biochip and differential fluxes of protons, alphas, neutrons, gammas, and electrons have been established …",A Le Postollec and S Incerti and M Dobrijevic and L Desorgher and G Santin and Ph Moretto and O Vandenabeele-Trambouze and G Coussot and L Dartnell and P Nieminen,30,8532000329222716839,Astrobiology,3,311-323,"Mary Ann Liebert, Inc.",Monte Carlo simulation of the radiation environment encountered by a biochip during a space mission to Mars,https://www.liebertpub.com/doi/abs/10.1089/ast.2008.0255,9,2009,/scholar?cites=8532000329222716839,h1AqFSwAAAAJ:mB3voiENLucC

1006033,"The solar energetic particle (SEP) radiation environment is an important consideration for spacecraft design, spacecraft mission planning and human spaceflight. Herein is presented an investigation into the likely severity of effects of a very large Solar Particle Event (SPE) on technology and humans in space. Fluences for SPEs derived using statistical models are compared to historical SPEs to verify their appropriateness for use in the analysis which follows. By combining environment tools with tools to model effects behind varying layers of spacecraft shielding it is possible to predict what impact a large SPE would be likely to have on a spacecraft in Near-Earth interplanetary space or geostationary Earth orbit. Also presented is a comparison of results generated using the traditional method of inputting the environment spectra, determined using a statistical model, into effects tools and a new method developed as …",Piers Jiggens and Marc-Andre Chavy-Macdonald and Giovanni Santin and Alessandra Menicucci and Hugh Evans and Alain Hilgers,28,1005768743823693085,Journal of Space Weather and Space Climate,,A20,EDP Sciences,The magnitude and effects of extreme solar particle events,https://www.swsc-journal.org/articles/swsc/abs/2014/01/swsc130038/swsc130038.html,4,2014,/scholar?cites=1005768743823693085,h1AqFSwAAAAJ:UeHWp8X0CEIC

1006034,"An overview of the current status of electromagnetic physics (EM) of the Geant4 toolkit is presented. Recent improvements are focused on the performance of large scale production for LHC and on the precision of simulation results over a wide energy range. Significant efforts have been made to improve the accuracy without compromising of CPU speed for EM particle transport. New biasing options have been introduced, which are applicable to any EM process. These include algorithms to enhance and suppress processes, force interactions or splitting of secondary particles. It is shown that the performance of the EM sub-package is improved. We will report extensions of the testing suite allowing high statistics validation of EM physics. It includes validation of multiple scattering, bremsstrahlung and other models. Cross checks between standard and low-energy EM models have been performed using evaluated …",J Allison and J Apostolakis and A Bagulya and C Champion and S Elles and F Garay and V Grichine and A Howard and S Incerti and V Ivanchenko and J Jacquemier and M Maire and A Mantero and P Nieminen and L Pandola and G Santin and D Sawkey and A Schälicke and L Urban,28,5909593328847816187,Journal of Physics: Conference Series,2,022013,IOP Publishing,Geant4 electromagnetic physics for high statistic simulation of LHC experiments,https://iopscience.iop.org/article/10.1088/1742-6596/396/2/022013/meta,396,2012,/scholar?cites=5909593328847816187,h1AqFSwAAAAJ:_kc_bZDykSQC

1006035,"The ‘Mars Energetic Radiation Environment Models’ (dMEREM and eMEREM) recently developed for the European Space Agency are herein used to estimate, for the first time, background Galactic Cosmic Ray (GCR) radiation and flare related solar energetic particle (SEP) events at three candidate martian landing sites under conditions where particle arrival occurred at solar minimum (December, 2006) and solar maximum (April, 2002) during Solar Cycle 23. The three landing sites were selected on the basis that they are characterized by significantly different hydrological conditions and soil compositions. Energetic particle data sets recorded on orbit at Mars at the relevant times were incomplete because of gaps in the measurements due to operational constraints. Thus, in the present study, comprehensive near-Earth particle measurements made aboard the GOES spacecraft were used as proxies to estimate …",S McKenna-Lawlor and P Gonçalves and A Keating and B Morgado and D Heynderickx and P Nieminen and G Santin and P Truscott and F Lei and B Foing and J Balaz,24,16162335110513862841,Icarus,1,723-734,Academic Press,Characterization of the particle radiation environment at three potential landing sites on Mars using ESA’s MEREM models,https://www.sciencedirect.com/science/article/pii/S0019103511001254,218,2012,/scholar?cites=16162335110513862841,h1AqFSwAAAAJ:dfsIfKJdRG4C

1006036,"We present the status of the Geant4 Application for Emission Tomography (GATE) project, a Monte Carlo simulator for Single Photon Emission Computed Tomography (SPECT) and Positron annihilation Emission Tomography (PET). Its main features are reminded, including modelling of time dependent phenomena and versatile, user-friendly scripting interface. The focus of this manuscript will be on new developments introduced in the past 4 years. New results have been achieved in the fields of validation on real medical and research PET and SPECT systems, voxel geometries, digitisation, distributed computing and dosimetry.",G Santin and Steven Staelens and R Taschereau and P Descourt and CR Schmidtlein and L Simon and D Visvikis and S Jan and I Buvat,23,15737190918315094913,Nuclear Physics B-Proceedings Supplements,,101-103,North-Holland,Evolution of the GATE project: new results and developments,https://www.sciencedirect.com/science/article/pii/S0920563207005646,172,2007,/scholar?cites=15737190918315094913,h1AqFSwAAAAJ:zA6iFVUQeVQC

1006037,"The DESIRE (Dose Estimation by Simulation of the ISS Radiation Environment) project aims to accurately calculate radiation fluxes and doses to astronauts inside the European Columbus module of the International Space Station using Geant4. Firstly physics benchmark studies have been performed and comparisons made to experimental data and other particle transport programs. This will be followed by a detailed evaluation of the incident radiation fields on the ISS and culminate with the geometry modeling and full-scale flux and dose simulations for the Columbus. Geant4 validation studies are presented here. These concern the angle and energy distribution of particles leaving irradiated targets and of energy depositions in the targets. Comparisons are made between simulations using different Geant4 physics models, experimental data and other particle transport programs. Geant4 using the ""Binary …",Tore Ersmark and Per Carlson and Eamonn Daly and Christer Fuglesang and Irena Gudowska and Bengt Lund-Jensen and Ramon Nartallo and Petteri Nieminen and Mark Pearce and Giovanni Santin and Nikolay Sobolevsky,23,8616912874692449640,IEEE Transactions on Nuclear Science,4,1378-1384,IEEE,Status of the DESIRE project: Geant4 physics validation studies and first results from Columbus/ISS radiation simulations,https://ieeexplore.ieee.org/abstract/document/1352170/,51,2004,/scholar?cites=8616912874692449640,h1AqFSwAAAAJ:TQgYirikUcIC

1006038,"The European Space Agency (ESA) is currently expanding its efforts in identifying requirements and promoting research towards optimizing radiation protection of astronauts. Space agencies use common limits for tissue (deterministic) effects on the International Space Station. However, the agencies have in place different career radiation exposure limits (for stochastic effects) for astronauts in low-Earth orbit missions. Moreover, no specific limits for interplanetary missions are issued. Harmonization of risk models and dose limits for exploratory-class missions are now operational priorities, in view of the short-term plans for international exploratory-class human missions. The purpose of this paper is to report on the activity of the ESA Topical Team on space radiation research, whose task was to identify the most pertinent research requirements for improved space radiation protection and to develop a European …",L Walsh and U Schneider and A Fogtman and C Kausch and S McKenna-Lawlor and L Narici and J Ngo-Anh and G Reitz and L Sabatier and G Santin and L Sihver and U Straube and U Weber and M Durante,20,13412131301398767566,Life sciences in space research,,73-82,Elsevier,Research plans in Europe for radiation health hazard assessment in exploratory space missions,https://www.sciencedirect.com/science/article/pii/S2214552419300331,21,2019,/scholar?cites=13412131301398767566,h1AqFSwAAAAJ:4fKUyHm3Qg0C

1006039,"We present experimental evidence of electron-induced upsets in a reference European Space Agency (ESA) single event upset (SEU) monitor, induced by a 200-MeV electron beam at the Very energetic Electronic facility for Space Planetary Exploration in harsh Radiation environments facility at CERN. Comparison of experimental cross sections and simulated cross sections is shown and the differences are analyzed. Possible secondary contributions to the upset rate by neutrons, flash effects, and cumulative dose effects are discussed, showing that electronuclear reactions are the expected SEU mechanism. The ESA Jupiter Icy Moons Explorer mission, to be launched in 2022, presents a challenging radiation environment due to the intense high-energy electron flux in the trapped radiation belts. Insight is given to the possible contribution of electrons to the overall upset rates in the Jovian radiation environment …",Maris Tali and Rubén García Alía and Markus Brugger and Veronique Ferlet-Cavrois and Roberto Corsini and Wilfrid Farabolini and Ali Mohammadzadeh and Giovanni Santin and Ari Virtanen,19,989271486097108027,IEEE Transactions on Nuclear Science,8,2016-2022,IEEE,High-Energy Electron-Induced SEUs and Jovian Environment Impact,https://ieeexplore.ieee.org/abstract/document/7944600/,64,2017,/scholar?cites=989271486097108027,h1AqFSwAAAAJ:qjMakFHDy7sC

1006040,"Charge collection is used as a non-destructive technique to analyze the statistical response of vertical power MOSFETs and their single-event burnout (SEB) rate as a function of the incident ion energy. Two effects are observed at either low or high energy. At low energy, the collected charge significantly decreases because of the limited ion range and energy straggling in the thick epitaxial layer. Because of this limited range effect, using low energy ions for SEB testing can significantly underestimate the SEB rate. At high energy, the presence of thick source bond wires, which partially cover the die area, as typically encountered in power MOSFETs, induce a large shadowing effect. When crossing the bond wires, high energy ions loose energy and can have a higher LET (but still a significant range) when they reach the active die. As a result, they can deposit more charge in the thick sensitive epitaxial layers of the …",V Ferlet-Cavrois and F Sturesson and A Zadeh and G Santin and P Truscott and C Poivey and JR Schwank and D Peyre and C Binois and T Beutier and A Luu and M Poizat and G Chaumont and F Bezerra and R Ecoffet,18,1581196327052852572,IEEE Transactions on Nuclear Science,6,3515-3527,IEEE,Charge collection in power MOSFETs for SEB characterisation—Evidence of energy effects,https://ieeexplore.ieee.org/abstract/document/5658043/,57,2010,/scholar?cites=1581196327052852572,h1AqFSwAAAAJ:W7OEmFMy1HYC

1006041,We have implemented the reverse/adjoint Monte Carlo method into Geant4. In this method the primary particles are tracked backward from the sensitive part of the geometry till the external source surface by following the reverse processes. By this way the computing time is spent only for tracks that are contributing to the tallies and the reverse Monte Carlo method is much more rapid than the normal forward Monte Carlo method for simulation cases where the sensitive part is small compared to the rest of the geometry and compared to the extended external source. In this paper we first present the theoretical principles of the Reverse Monte Carlo method. Then we describe how this method and the reverse processes have been implemented into Geant4. Finally we compare and discuss the simulation results obtained with the reverse and forward Monte Carlo modes in Geant4.,L Desorgher and F Lei and G Santin,18,4726482762858735571,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",1-3,247-257,North-Holland,Implementation of the reverse/adjoint Monte Carlo method into Geant4,https://www.sciencedirect.com/science/article/pii/S0168900210011836,621,2010,/scholar?cites=4726482762858735571,h1AqFSwAAAAJ:MXK_kJrjxJIC

1006042,"The advancement of multidisciplinary research fields dealing with ionising radiation induced biological damage – radiobiology, radiation physics, radiation protection and, in particular, medical physics – requires a clear mechanistic understanding of how cellular damage is induced by ionising radiation. Monte Carlo (MC) simulations provide a promising approach for the mechanistic simulation of radiation transport and radiation chemistry, towards the in silico simulation of early biological damage. We have recently developed a fully integrated MC simulation that calculates early single strand breaks (SSBs) and double strand breaks (DSBs) in a fractal chromatin based human cell nucleus model. The results of this simulation are almost equivalent to past MC simulations when considering direct/indirect strand break fraction, DSB yields and fragment distribution. The simulation results agree with experimental data on …",Dousatsu Sakata and Nathanael Lampe and Mathieu Karamitros and Ioanna Kyriakou and Oleg Belov and Mario A Bernal and David Bolst and Marie-Claude Bordage and Vincent Breton and Jeremy MC Brown and Ziad Francis and Vladimir Ivanchenko and Sylvain Meylan and Koichi Murakami and Shogo Okada and Ivan Petrovic and Aleksandra Ristic-Fira and Giovanni Santin and David Sarramia and Takashi Sasaki and Wook-Geun Shin and Nicolas Tang and Hoang N Tran and Carmen Villagrasa and Dimitris Emfietzoglou and Petteri Nieminen and Susanna Guatelli and Sebastien Incerti,16,13884867692210532761,Physica Medica,,152-157,Elsevier,Evaluation of early radiation DNA damage in a fractal cell nucleus model using Geant4-DNA,https://www.sciencedirect.com/science/article/pii/S1120179719300882,62,2019,/scholar?cites=13884867692210532761,h1AqFSwAAAAJ:B3FOqHPlNUQC

1006043,"The effects of heavy-ion irradiation on 3-D NAND flash memory cells are investigated. Threshold voltage distributions are studied before and after exposure, as a function of the linear energy transfer, fluence, and irradiation angle. Shifts are smaller in 3-D devices than those in planar ones, for the same equivalent bit density. The cell circular shape and the fact that the tunnel oxide and interpoly dielectric blocking layers are perpendicular to the semiconductor substrate make it possible to gain insight into the underlying upset mechanism, which cannot be obtained with planar devices. Evidence that energy deposition in the blocking oxide layer can contribute to charge loss from the floating gate is presented.",M Bagatin and S Gerardin and A Paccagnella and S Beltrami and E Camerlenghi and M Bertuccio and A Costantino and A Zadeh and V Ferlet-Cavrois and G Santin and E Daly,16,9948454322852804009,IEEE Transactions on Nuclear Science,1,318-325,IEEE,Effects of heavy-ion irradiation on vertical 3-D NAND flash memories,https://ieeexplore.ieee.org/abstract/document/8119991/,65,2017,/scholar?cites=9948454322852804009,h1AqFSwAAAAJ:yD5IFk8b50cC

1006044,"A detailed characterization of the trapped-proton-induced radiation environment on board Columbus and the International Space Station (ISS) has been carried out using the Geant4 Monte Carlo particle transport toolkit. Dose and dose equivalent rates, as well as penetrating particle spectra are presented. These results are based on detailed Geant4 geometry models of Columbus and ISS, comprising a total of about 1000 geometry volumes. Simulated trapped-proton dose rates are found to be strongly dependent on ISS altitude. Dose rates for different locations inside the Columbus cabin are presented, as well as for different models of the incident trapped-proton flux. Dose rates resulting from incident anisotropic trapped protons are found to be lower than, or equal to, those of omnidirectional models. The anisotropy induced by the asymmetric shielding distribution of Columbus/ISS is also studied. The simulated …",Tore Ersmark and Per Carlson and Eamonn Daly and Christer Fuglesang and Irena Gudowska and Bengt Lund-Jensen and Petteri Nieminen and Mark Pearce and Giovanni Santin,15,5641028236955280149,IEEE Transactions on Nuclear Science,4,1444-1453,IEEE,Geant4 Monte Carlo simulations of the belt proton radiation environment on board the International Space Station/Columbus,https://ieeexplore.ieee.org/abstract/document/4291719/,54,2007,/scholar?cites=5641028236955280149,h1AqFSwAAAAJ:Zph67rFs4hoC

1006045,"This study focuses on the ion species and energy dependence of the heavy ion SEE cross section in the sub-LET threshold region through a set of experimental data. In addition, a Monte Carlo based model is introduced and applied, showing a good agreement with the data in the several hundred MeV/n range while evidencing large discrepancies with the measurements in the 10-30 MeV/n interval, notably for the Ne ion. Such discrepancies are carefully analyzed and discussed.",Ruben Garcia Alia and Cristina Bahamonde and Sytze Brandenburg and Markus Brugger and Eamonn Daly and Veronique Ferlet-Cavrois and Remi Gaillard and Stefan Hoeffgen and Alessandra Menicucci and Stefan Metzger and Ali Zadeh and Michele Muschitiello and Emil Noordeh and Giovanni Santin,14,3556099138275851819,IEEE Transactions on Nuclear Science,6,2797-2806,IEEE,Sub-LET threshold SEE cross section dependency with ion energy,https://ieeexplore.ieee.org/abstract/document/7349053/,62,2015,/scholar?cites=3556099138275851819,h1AqFSwAAAAJ:UebtZRa9Y70C

1006046,"A characterization of the Galactic cosmic ray (GCR) induced radiation environment on-board Columbus and the International Space Station (ISS) has been carried out using the Geant4 Monte Carlo particle transport toolkit and detailed geometry models of Columbus and ISS. Dose and dose equivalent rates, as well as penetrating particle spectra are presented. Simulation results indicate that the major part of the dose rates due to GCR protons are associated with secondary particles produced in the hull of ISS. Neutrons contribute about 15% of the GCR proton dose equivalent rate and mesons about 10%. More than 40% of the simulated GCR proton dose and dose equivalent rates are due to protons in the energy range above 10 GeV. Protons in the energy range above 50 GeV contribute only 5% to the dose rates. The total simulated dose and dose equivalent rates at solar maximum are 63 muGy/d and 123 muSv …",Tore Ersmark and Per Carlson and Eamonn Daly and Christer Fuglesang and Irena Gudowska and Bengt Lund-Jensen and Petteri Nieminen and Mark Pearce and Giovanni Santin,14,11643792386360613843,IEEE Transactions on Nuclear Science,5,1854-1862,IEEE,Geant4 Monte Carlo simulations of the galactic cosmic ray radiation environment on-board the International Space Station/Columbus,https://ieeexplore.ieee.org/abstract/document/4346710/,54,2007,/scholar?cites=11643792386360613843,h1AqFSwAAAAJ:JV2RwH3_ST0C

1006047,"Through the use of experimental data and Monte Carlo simulations we investigate the shielding properties of spacecraft-shell compositions exposed to 1 GeV/nucleon  56 Fe ions, representative of the worst part of the Galactic Cosmic Ray (GCR) spectrum. Through the use of the Geant4 Radiation Analysis for Space (GRAS) tool, the dose reduction and the  56 Fe-fragmentation induced by those structures currently used to protect part of the International Space Station (ISS) or designed for future inflatable habitats, are analyzed. The possible effects on spacecraft electronics are discussed.",Marco Silvestri and Emanuele Tracino and Mauro Briccarello and Maurizio Belluco and Roberto Destefanis and Cesare Lobascio and Marco Durante and Giovanni Santin and Ronald D Schrimpf,13,6679587272544954282,IEEE Transactions on Nuclear Science,6,3126-3133,IEEE,Impact of Spacecraft-Shell Composition on 1 GeV/Nucleon Fe Ion-Fragmentation and Dose Reduction,https://ieeexplore.ieee.org/abstract/document/6093875/,58,2011,/scholar?cites=6679587272544954282,h1AqFSwAAAAJ:4DMP91E08xMC

1006048,The impact of high energy electrons in multi-layered shielding structures has been measured in terms of dose enhancement effects. New dosimetric data from a series of extensive experimental tests have been obtained and compared to the latest electromagnetic physics models included in the Geant4 Monte Carlo toolkit.,Sergio Ibarmia and Julien Eck and Vladimir Ivanchenko and Denis Lavielle and Angela Rivera and Juan Cueto and Giovanni Santin,12,14940436758945553175,IEEE Transactions on Nuclear Science,4,2486-2493,IEEE,Experimental dose enhancement in multi-layer shielding structures exposed to high-energy electron environments,https://ieeexplore.ieee.org/abstract/document/6575158/,60,2013,/scholar?cites=14940436758945553175,h1AqFSwAAAAJ:g5m5HwL7SMYC

1006049,"The influence of geometry model approximations on Geant4 Monte Carlo simulation results of the radiation environment on-board the Columbus module of the International Space Station (ISS) has been investigated. Three geometry models of Columbus with different levels of detail and a geometry model of ISS have been developed. These geometries have been used for Geant4 simulations of the radiation environment inside Columbus induced by trapped protons and Galactic Cosmic Ray protons. Simulated dose rates and particle spectra on-board Columbus for each of the three Columbus models, with or without the ISS geometry model included, are presented and compared.From comparisons of simulated dose rates and particle spectra for the three different geometry models it was found that the most detailed geometry model (750 volumes) produced results similar to a much less detailed model (23 volumes …",Tore Ersmark and Per Carlson and Eamon Daly and Christer Fuglesang and Irena Gudowska and Bengt Lund-Jensen and Petteri Nieminen and Mark Pearce and Giovanni Santin,11,15852867666658556717,Radiation Measurements,8,1342-1350,Pergamon,Influence of geometry model approximations on Geant4 simulation results of the Columbus/ISS radiation environment,https://www.sciencedirect.com/science/article/pii/S1350448707002879,42,2007,/scholar?cites=15852867666658556717,h1AqFSwAAAAJ:u_35RYKgDlwC

1006050,,S Chauvie and V Ivanchenko and F Longo and G Santin and P Nieminen and MG Pia,11,784468216611387313,,6,1231-1231,AMER ASSOC PHYSICISTS MEDICINE AMER INST PHYSICS,The GEANT4 simulation toolkit and its low energy electromagnetic physics package,http://scholar.google.com/scholar?cluster=784468216611387313&hl=en&oi=scholarr,29,2002,/scholar?cites=784468216611387313,h1AqFSwAAAAJ:uWQEDVKXjbEC

1006051,"Deposited dose values calculated, from two ray tracing methods are compared to 3D Monte Carlo Adjoint (reverse) results, for both simple and complex geometries. Results are analyzed, ray tracing accuracy discussed, and hardness assurance modification proposed.",Philippe Calvel and Catherine Barillot and Alain Porte and GÉrard Auriel and Christian Chatry and Pierre-FranÇois Peyrard and Giovanni Santin and Robert Ecoffet and Thomas M Jordan,10,18409729629760552463,IEEE Transactions on Nuclear Science,6,3106-3113,IEEE,Review of deposited dose calculation methods using ray tracing approximations,https://ieeexplore.ieee.org/abstract/document/4723787/,55,2008,/scholar?cites=18409729629760552463,h1AqFSwAAAAJ:dshw04ExmUIC

1006052,"The experience gained with the current generation of X-ray telescopes like Chandra and XMM-Newton has shown that low energy “soft” protons can pose a severe threat to the possibility to exploit scientific data, reducing the available exposure times by up to 50% and introducing a poorly reproducible background component. These soft protons are present in orbits outside the radiation belts and enter the mirrors, being concentrated towards the focal plane instruments, losing energy along their path and finally depositing their remaining energy in the detectors. Their contribution to the residual background will be even higher for ATHENA with respect to previous missions, given the much higher collecting area of the mirrors, even if the instruments will likely suffer no significant radiation damage from this particles flux. As a consequence this soft proton flux shall be damped with the use of a magnetic diverter …",Simone Lotti and Teresa Mineo and Christian Jacquey and Monica Laurenza and Valentina Fioretti and Gabriele Minervini and Giovanni Santin and Silvano Molendi and Tommaso Alberti and Paolo Dondero and Alfonso Mantero and Vladimir Ivanchencko and Claudio Macculi and Luigi Piro,9,13331512523034453940,Experimental Astronomy,3,411-428,Springer Netherlands,Soft proton flux on ATHENA focal plane and its impact on the magnetic diverter design,https://link.springer.com/article/10.1007/s10686-018-9599-9,45,2018,/scholar?cites=13331512523034453940,h1AqFSwAAAAJ:K3LRdlH-MEoC

1006053,"The high energy ionising radiation envi-ronment in the solar system consists of three main sources: the radiation belts, galactic cosmic rays and solar energetic particles. Future Mars missions potentially carry significant risk from long-term exposure to ionising radiation. The Martian Energetic Radiation Environment Models, MEREM, were developed in order to simulate the Martian radiation environment. The models, eMEREM and dMEREM, respectively engineering and detailed Martian Energetic Radiation Environment Models, are based on the Geant4 and FLUKA radiation transport programs, combined with Mars Climate Database model for the atmosphere. MOLA (Mars Orbiter Laser Altimeter) data and gamma-ray spectrometer data have been used to define surface topology and surface composition (including presence of water), respectively.",Patrıcia Gonçalves and Ana Keating and Sara Valente and Pete Truscott and Fan Lei and Laurent Desorgher and Daniel Heynderickx and Norma Crosby and Hilde de Witt and Gerald Degreef and Petteri Nieminen and Giovanni Santin,9,5240119163568656146,31st International Cosmic Ray Conference. Łódz,,7-15,,MarsREM: the Mars energetic radiation environment models,https://pdfs.semanticscholar.org/b20d/061da9ebc7d9790f04f5edab1cf4c3e4cf70.pdf,,2009,/scholar?cites=5240119163568656146,h1AqFSwAAAAJ:kNdYIx-mwKoC

